50,tanh,relu,0.0297688, 0.0242585, 0.022866, 0.0220351, 0.0216105, 0.0210536, 0.020768, 0.0206254, 0.0201857, 0.0199723, 84.4667
58,tanh,relu,0.0231224, 0.0157504, 0.0146874, 0.0141509, 0.0138456, 0.0135347, 0.0132842, 0.0132075, 0.0128808, 0.012694, 91.7
66,tanh,relu,0.0227825, 0.0147798, 0.0136721, 0.0129433, 0.0124786, 0.012119, 0.0119212, 0.0116944, 0.0114896, 0.0113434, 92.9583
74,tanh,relu,0.0304851, 0.0244754, 0.0234123, 0.0227245, 0.0222022, 0.0219254, 0.0216555, 0.0215447, 0.0213139, 0.0211538, 83.6083
82,tanh,relu,0.0296174, 0.0233427, 0.0221277, 0.0214114, 0.0208821, 0.020617, 0.0203173, 0.0200534, 0.0197816, 0.0195946, 84.9583
90,tanh,relu,0.0216895, 0.015841, 0.0145656, 0.0137576, 0.0131731, 0.0129157, 0.0125988, 0.012446, 0.0121924, 0.0120508, 92.3667
98,tanh,relu,0.0238941, 0.016033, 0.0143064, 0.0135089, 0.013037, 0.0127177, 0.0123786, 0.0122374, 0.0121043, 0.0119143, 91.4917
106,tanh,relu,0.0236274, 0.0155791, 0.0140893, 0.0134474, 0.0130963, 0.0127648, 0.0125942, 0.012333, 0.0121186, 0.0119475, 92.0167
114,tanh,relu,0.0266477, 0.0182778, 0.0158089, 0.0146438, 0.013971, 0.0135207, 0.0131163, 0.0125619, 0.0119362, 0.011654, 92.725
122,tanh,relu,0.029423, 0.0226065, 0.0211138, 0.0204784, 0.0200237, 0.0198261, 0.0193719, 0.0191739, 0.0189146, 0.0187613, 84.825
130,tanh,relu,0.022686, 0.0169128, 0.0156755, 0.0149629, 0.0145036, 0.0141154, 0.0138384, 0.0136271, 0.0133572, 0.0131485, 91.8667
138,tanh,relu,0.0233749, 0.0151735, 0.0133327, 0.0125216, 0.0120227, 0.0117021, 0.0114927, 0.0112721, 0.0111456, 0.0109599, 92.475
146,tanh,relu,0.0226069, 0.0159802, 0.0146492, 0.0138815, 0.0133443, 0.0127675, 0.0126001, 0.0124163, 0.0121165, 0.0120099, 91.5917
154,tanh,relu,0.0325445, 0.0266014, 0.0252276, 0.0244564, 0.0240556, 0.0236914, 0.0235039, 0.0232054, 0.0230362, 0.0228943, 81.7417
162,tanh,relu,0.028286, 0.0219232, 0.0208321, 0.0202906, 0.0198831, 0.0195595, 0.0194825, 0.0192124, 0.0190081, 0.0188592, 85.15
170,tanh,relu,0.0236166, 0.0160479, 0.0148058, 0.0139977, 0.0130091, 0.0126093, 0.0123067, 0.011945, 0.0116419, 0.0114396, 90.6917
178,tanh,relu,0.0209328, 0.0150483, 0.0139619, 0.0132739, 0.0129165, 0.0125646, 0.0122483, 0.0120992, 0.0118794, 0.0117286, 91.5667
186,tanh,relu,0.0312834, 0.0257616, 0.0245118, 0.0238565, 0.0234948, 0.0232017, 0.022993, 0.0228265, 0.0226641, 0.0225418, 83.2583
194,tanh,relu,0.0232557, 0.015154, 0.0137559, 0.012929, 0.0125336, 0.0122339, 0.0119841, 0.0119399, 0.0116454, 0.0115786, 92.0083
202,tanh,relu,0.0267842, 0.0160465, 0.01433, 0.013654, 0.0131753, 0.0128329, 0.0126286, 0.0124051, 0.0122051, 0.012081, 91.7
210,tanh,relu,0.0233926, 0.0167696, 0.015422, 0.0145814, 0.0139588, 0.0135084, 0.013199, 0.0127983, 0.0125179, 0.0123524, 92.925
218,tanh,relu,0.0215085, 0.0150529, 0.0139668, 0.0133507, 0.0129498, 0.012675, 0.0124939, 0.0121872, 0.0120403, 0.0117871, 91.7667
226,tanh,relu,0.023032, 0.0159514, 0.0146482, 0.0142013, 0.0134004, 0.0128592, 0.0124242, 0.0120755, 0.0119265, 0.0117591, 91.5083
