sigmoid,tanh,196.874, 200.032, 200.025, 200.033, 200.011, 200.035, 200.033, 200.025, 200.029, 200.035, 10.6
50,sigmoid,tanh,196.874, 200.032, 200.025, 200.033, 200.011, 200.035, 200.033, 200.025, 200.029, 200.035, 10.6
58,sigmoid,tanh,195.127, 200.13, 200.069, 200.068, 200.017, 200.034, 200.028, 200.035, 199.984, 199.779, 11.4333
66,sigmoid,tanh,197.766, 200.022, 200.175, 199.812, 199.914, 200.018, 200.087, 200.001, 200.185, 199.902, 9.69167
74,sigmoid,tanh,196.872, 200.021, 200.016, 200.032, 200.031, 200.027, 200.024, 200.042, 200.032, 200.036, 10.6
82,sigmoid,tanh,196.148, 200.008, 200.008, 200.011, 199.983, 200.028, 200.005, 200.005, 199.993, 199.92, 10.6
90,sigmoid,tanh,197.833, 200.086, 200.225, 200.188, 200.126, 200.073, 200.18, 200.178, 200.151, 200.158, 9.14167
98,sigmoid,tanh,196.926, 200.01, 200.04, 200.034, 200.018, 200.04, 200.03, 200.061, 200.036, 200.036, 10.8083
106,sigmoid,tanh,196.252, 200.033, 199.978, 200.023, 200.005, 200.02, 200.033, 199.911, 199.927, 200.019, 10.6
