50,leaky_relu,leaky_relu,0.036103, 0.0197382, 0.017341, 0.0160664, 0.015273, 0.0147517, 0.0143746, 0.0140951, 0.0138522, 0.0136586, 92.5583
58,leaky_relu,leaky_relu,0.0328141, 0.0203787, 0.0182297, 0.0170811, 0.0163328, 0.0158003, 0.0153956, 0.0150417, 0.0147086, 0.0144094, 92.7583
66,leaky_relu,leaky_relu,0.0341368, 0.0212306, 0.0187319, 0.0173314, 0.0163838, 0.0155882, 0.014937, 0.0144446, 0.0140615, 0.0137633, 93.25
74,leaky_relu,leaky_relu,0.0364937, 0.020316, 0.0178874, 0.0165391, 0.0156258, 0.0149784, 0.0144792, 0.0140864, 0.0137575, 0.0134715, 92.4417
82,leaky_relu,leaky_relu,0.03735, 0.0209149, 0.018428, 0.0172053, 0.0163547, 0.0156433, 0.0150537, 0.0145646, 0.0141472, 0.0137976, 92.7083
90,leaky_relu,leaky_relu,0.0342444, 0.0211931, 0.0189922, 0.0176364, 0.016635, 0.015866, 0.0152344, 0.0146899, 0.0142576, 0.0138995, 92.9833
98,leaky_relu,leaky_relu,0.0370793, 0.0229823, 0.0205847, 0.0188409, 0.0176048, 0.01682, 0.016257, 0.015831, 0.015514, 0.0152512, 92.1417
106,leaky_relu,leaky_relu,0.0363572, 0.02218, 0.0196507, 0.0180168, 0.0169478, 0.0162384, 0.0157378, 0.0153622, 0.0150532, 0.014789, 92.8417
114,leaky_relu,leaky_relu,0.0345365, 0.0200208, 0.0179335, 0.0168561, 0.0161438, 0.0155713, 0.0150848, 0.014651, 0.0142644, 0.0139125, 93.0583
122,leaky_relu,leaky_relu,0.0379341, 0.0222793, 0.0197716, 0.0184748, 0.0174825, 0.0167555, 0.0161184, 0.0155427, 0.0150789, 0.0146998, 92.2417
130,leaky_relu,leaky_relu,0.0347529, 0.0196283, 0.0176869, 0.0167131, 0.016023, 0.0154494, 0.0149629, 0.0145511, 0.0142206, 0.0139113, 92.875
138,leaky_relu,leaky_relu,0.0344896, 0.0205296, 0.0186485, 0.0176763, 0.0169292, 0.0163222, 0.0158271, 0.0154098, 0.015075, 0.0148041, 92.875
146,leaky_relu,leaky_relu,0.0412144, 0.0245671, 0.020869, 0.0187255, 0.0173643, 0.0164626, 0.015808, 0.0153008, 0.0149086, 0.0145624, 92.7167
154,leaky_relu,leaky_relu,0.0348705, 0.0201521, 0.0177714, 0.0163233, 0.0153217, 0.0146464, 0.0141887, 0.0138546, 0.013591, 0.0133632, 92.525
162,leaky_relu,leaky_relu,0.0323897, 0.0192923, 0.0173559, 0.0162251, 0.0154851, 0.014979, 0.0145989, 0.0142967, 0.0140512, 0.0138372, 92.5
170,leaky_relu,leaky_relu,0.0365838, 0.0216388, 0.0192867, 0.0182234, 0.0174743, 0.0168404, 0.016292, 0.0158448, 0.0154716, 0.0151475, 91.6833
178,leaky_relu,leaky_relu,0.0327086, 0.0200892, 0.0177518, 0.0164359, 0.0156589, 0.0151402, 0.0147565, 0.0144468, 0.0142014, 0.0139881, 92.875
186,leaky_relu,leaky_relu,0.0364969, 0.0210812, 0.0187763, 0.01735, 0.0163204, 0.0155806, 0.0150268, 0.0145933, 0.0142309, 0.013913, 93.2917
194,leaky_relu,leaky_relu,0.0379401, 0.0228057, 0.0199921, 0.0185636, 0.0175135, 0.0166411, 0.0159497, 0.0154154, 0.0150097, 0.0147012, 92.2667
202,leaky_relu,leaky_relu,0.0383568, 0.0222456, 0.0192687, 0.01754, 0.0164132, 0.0156297, 0.0151184, 0.0147211, 0.0143854, 0.014098, 92.8833
210,leaky_relu,leaky_relu,0.0382181, 0.0205147, 0.0178411, 0.016544, 0.0157423, 0.015144, 0.014686, 0.0143332, 0.0140554, 0.0138207, 92.6083
218,leaky_relu,leaky_relu,0.0341645, 0.0203367, 0.0179791, 0.0167914, 0.016018, 0.0154584, 0.0150203, 0.0146645, 0.0143721, 0.0141111, 92.0833
226,leaky_relu,leaky_relu,0.0427082, 0.0225481, 0.0192024, 0.0178301, 0.0169961, 0.0164098, 0.0159516, 0.0155548, 0.0151878, 0.0148135, 92.675
