50,relu,relu,0.0202392, 0.0142274, 0.0130313, 0.0123339, 0.0117432, 0.0113781, 0.0110431, 0.0110059, 0.0109101, 0.0105967, 93.5083
58,relu,relu,0.0286564, 0.0226908, 0.0216138, 0.0210619, 0.0206404, 0.020243, 0.0201548, 0.0198841, 0.0196, 0.0195755, 85.6167
66,relu,relu,0.0205584, 0.0143518, 0.0131933, 0.0127351, 0.0121967, 0.0117178, 0.0114192, 0.0110291, 0.0109611, 0.0108169, 92.9083
74,relu,relu,0.0203058, 0.0141143, 0.0130161, 0.0124105, 0.0120679, 0.0116193, 0.0112976, 0.0111522, 0.0110628, 0.010844, 92.9417
82,relu,relu,0.0390431, 0.0339039, 0.0327643, 0.0320502, 0.031641, 0.0313739, 0.0312595, 0.0310758, 0.0308887, 0.0306491, 74.1417
90,relu,relu,0.0259336, 0.0148733, 0.0129073, 0.0122883, 0.0117652, 0.0112996, 0.0108504, 0.0106047, 0.0104693, 0.0101071, 93.2667
98,relu,relu,0.0208202, 0.0153082, 0.0141139, 0.013372, 0.0129349, 0.0124714, 0.0121771, 0.0120103, 0.0118489, 0.0115608, 92.4917
106,relu,relu,0.0256409, 0.0156738, 0.0139787, 0.0130102, 0.0123015, 0.0116516, 0.0112597, 0.0110725, 0.0108138, 0.0106139, 93.0583
114,relu,relu,0.0283041, 0.022915, 0.022127, 0.0215673, 0.0212522, 0.0209123, 0.0205907, 0.0204775, 0.0201337, 0.0201418, 83.8917
122,relu,relu,0.0279962, 0.0227338, 0.0213272, 0.0206243, 0.0201242, 0.0198881, 0.019456, 0.0192715, 0.0190195, 0.0187992, 85.8917
130,relu,relu,0.0274517, 0.0219688, 0.0208617, 0.0199809, 0.0195154, 0.0190921, 0.0187554, 0.0186202, 0.01831, 0.018114, 84.8167
138,relu,relu,0.0301596, 0.023713, 0.0223306, 0.0150227, 0.0130015, 0.0124943, 0.0121191, 0.0119401, 0.0118024, 0.0114449, 92.8917
146,relu,relu,0.0219289, 0.014667, 0.0130649, 0.0121704, 0.0115839, 0.0111289, 0.0109342, 0.0106427, 0.0104347, 0.0103177, 93.6917
154,relu,relu,0.0310184, 0.0230379, 0.0216613, 0.0207587, 0.0203994, 0.0199706, 0.0197986, 0.0195429, 0.0194204, 0.0193051, 83.8583
162,relu,relu,0.0369243, 0.0306532, 0.0293988, 0.0287214, 0.0284196, 0.0279137, 0.0277644, 0.0276109, 0.0275385, 0.0273845, 84.5333
170,relu,relu,0.0212682, 0.0143903, 0.0128062, 0.0121496, 0.0117161, 0.0113782, 0.0111024, 0.0108357, 0.0107455, 0.0105054, 93.0083
178,relu,relu,0.0304437, 0.0232389, 0.0223402, 0.021773, 0.021303, 0.021008, 0.0209058, 0.0207721, 0.0204823, 0.0204693, 83.6
186,relu,relu,0.035641, 0.0307434, 0.0298302, 0.0292979, 0.0290132, 0.0288352, 0.0285682, 0.0283763, 0.0284467, 0.0282593, 84.5917
194,relu,relu,0.0295641, 0.0221213, 0.020855, 0.0202277, 0.0197479, 0.0193729, 0.0192327, 0.0189965, 0.0187596, 0.0186481, 84.0667
202,relu,relu,0.0225111, 0.0156356, 0.0139837, 0.0130242, 0.0125283, 0.0120357, 0.0116583, 0.0114613, 0.0111927, 0.0111056, 91.7083
210,relu,relu,0.0209692, 0.0151483, 0.013763, 0.0130062, 0.0125803, 0.0121961, 0.0119571, 0.0116076, 0.0113894, 0.0112488, 93.225
218,relu,relu,0.0282156, 0.0226188, 0.0214222, 0.0205136, 0.0150764, 0.0115181, 0.0112198, 0.0109327, 0.0107232, 0.0103804, 93.0083
226,relu,relu,0.029645, 0.0222583, 0.0209966, 0.020177, 0.0197977, 0.01945, 0.0192752, 0.0189808, 0.018762, 0.0186946, 84.525
234,relu,relu,0.0326485, 0.0257233, 0.0245858, 0.023881, 0.0234899, 0.0231086, 0.0227547, 0.0224963, 0.0221131, 0.0221208, 82.7583
242,relu,relu,0.030577, 0.0229063, 0.0215842, 0.0209711, 0.0204606, 0.0199973, 0.0197832, 0.0196858, 0.0194004, 0.0192773, 83.2333
250,relu,relu,0.0273425, 0.0213713, 0.020202, 0.0195495, 0.0191364, 0.0189472, 0.0186064, 0.0185149, 0.0183821, 0.0182755, 84.9167
258,relu,relu,0.0321602, 0.026291, 0.0248552, 0.0242568, 0.0235727, 0.0232488, 0.0231353, 0.0227427, 0.0227943, 0.0225036, 82.8333
266,relu,relu,0.034906, 0.0298548, 0.0289441, 0.0283084, 0.0279516, 0.0276476, 0.0274423, 0.0271485, 0.0270567, 0.0268403, 74.8667
274,relu,relu,0.0208436, 0.0130193, 0.0117181, 0.0111417, 0.0107831, 0.0105042, 0.0101135, 0.0100639, 0.00994245, 0.00966414, 92.7917
282,relu,relu,0.021847, 0.0149806, 0.0132838, 0.0122218, 0.0114876, 0.0109957, 0.0106622, 0.0103342, 0.0102584, 0.010011, 92.8833
