50,tanh,relu,0.0206164, 0.0144154, 0.0129769, 0.0121794, 0.0115534, 0.0111681, 0.0108414, 0.0105558, 0.0104262, 0.0101933, 92.2667
58,tanh,relu,0.021541, 0.0152625, 0.0136974, 0.0128779, 0.0123269, 0.0120406, 0.0116113, 0.0114195, 0.0111299, 0.0108835, 92.5167
66,tanh,relu,0.0293641, 0.0223239, 0.0208326, 0.0199938, 0.0193206, 0.0190445, 0.018747, 0.0185243, 0.0183193, 0.0181839, 85.05
74,tanh,relu,0.0210698, 0.0144993, 0.0132489, 0.012318, 0.0119328, 0.0114678, 0.0112605, 0.0109437, 0.0107402, 0.0106847, 93.3
82,tanh,relu,0.0209651, 0.0147783, 0.0136199, 0.0129638, 0.0125066, 0.0123064, 0.0119105, 0.0118104, 0.0116571, 0.0114916, 92.05
90,tanh,relu,0.0206221, 0.0141116, 0.0131347, 0.0124349, 0.0119235, 0.011502, 0.0112605, 0.0110418, 0.0108389, 0.0105653, 92.4167
98,tanh,relu,0.0208138, 0.0137271, 0.0123111, 0.0114712, 0.0109448, 0.0105867, 0.0101167, 0.00990181, 0.00951847, 0.00935743, 93.6167
106,tanh,relu,0.0217268, 0.0143225, 0.0128468, 0.0119789, 0.0112596, 0.0107743, 0.0104253, 0.010086, 0.00978412, 0.00961191, 93.5167
114,tanh,relu,0.0223939, 0.0149817, 0.0132598, 0.0123442, 0.0118288, 0.011411, 0.0111701, 0.0108788, 0.0106119, 0.0103808, 92.8167
122,tanh,relu,0.0214284, 0.0135034, 0.0120958, 0.0113572, 0.0109624, 0.0106446, 0.010426, 0.0100796, 0.00988011, 0.00980614, 91.95
130,tanh,relu,0.0207493, 0.013746, 0.0125186, 0.0116854, 0.0111224, 0.0107614, 0.0104944, 0.0102136, 0.00993344, 0.00973659, 92.875
138,tanh,relu,0.0266916, 0.0149623, 0.0129108, 0.0121041, 0.0117509, 0.0113922, 0.0110563, 0.010832, 0.0106709, 0.0104978, 91.9083
146,tanh,relu,0.0366946, 0.0315913, 0.0306403, 0.0299874, 0.0295547, 0.0292889, 0.0290231, 0.0288486, 0.0287428, 0.0285237, 74.375
154,tanh,relu,0.0208418, 0.014003, 0.0127147, 0.0120716, 0.0114649, 0.0111878, 0.0109062, 0.0107536, 0.0106257, 0.0103763, 92.625
162,tanh,relu,0.022467, 0.0153384, 0.0137221, 0.012963, 0.0123316, 0.0119046, 0.0115112, 0.0112797, 0.0110643, 0.010837, 92.725
170,tanh,relu,0.026142, 0.0164864, 0.0146871, 0.0136012, 0.0130233, 0.0124982, 0.0122555, 0.0119566, 0.0118054, 0.0116283, 91.9417
178,tanh,relu,0.0219992, 0.0153655, 0.0141102, 0.0133783, 0.012859, 0.0123406, 0.0119193, 0.011509, 0.0111782, 0.0108701, 93.0167
186,tanh,relu,0.0203753, 0.0127667, 0.0115682, 0.0110188, 0.0105892, 0.0102018, 0.00977819, 0.00957804, 0.00939121, 0.00922705, 93.3667
194,tanh,relu,0.02084, 0.0139279, 0.0125333, 0.0116993, 0.0111648, 0.0108209, 0.0105708, 0.0103669, 0.0101011, 0.0099269, 93.1083
202,tanh,relu,0.0201705, 0.013904, 0.0127872, 0.0119921, 0.0115007, 0.01107, 0.0107705, 0.0104949, 0.010246, 0.0100299, 93.3
210,tanh,relu,0.0192509, 0.0138477, 0.0125618, 0.0119265, 0.0112677, 0.0110505, 0.0107464, 0.0105782, 0.0103971, 0.0103019, 92.95
218,tanh,relu,0.0221504, 0.0141496, 0.0127166, 0.0118908, 0.0113828, 0.0110528, 0.0107879, 0.0105444, 0.0103734, 0.0101246, 93.3167
226,tanh,relu,0.0204512, 0.0136537, 0.0121768, 0.0113168, 0.0107512, 0.010343, 0.010164, 0.00980707, 0.00955917, 0.00943351, 93.1583
234,tanh,relu,0.0212702, 0.0142455, 0.0127508, 0.0118567, 0.011281, 0.010877, 0.0105363, 0.010182, 0.0100374, 0.00983891, 93.0833
242,tanh,relu,0.027849, 0.0216228, 0.0205482, 0.0198545, 0.0195413, 0.0191947, 0.0189524, 0.018836, 0.0186091, 0.0184105, 84.525
250,tanh,relu,0.0293664, 0.0224686, 0.0210586, 0.0204296, 0.019858, 0.0193191, 0.0189861, 0.0187433, 0.018355, 0.0181039, 84.9167
258,tanh,relu,0.0219275, 0.0149831, 0.0130186, 0.0122151, 0.0116615, 0.0113146, 0.0110331, 0.0107828, 0.01062, 0.010435, 93.3583
266,tanh,relu,0.0219583, 0.0152892, 0.0137899, 0.012951, 0.0121297, 0.0116216, 0.0113128, 0.0110206, 0.0108063, 0.0105253, 91.7917
274,tanh,relu,0.0236287, 0.0161792, 0.0146569, 0.0131943, 0.012432, 0.0119248, 0.0115444, 0.0111858, 0.0109491, 0.0106973, 92.7417
282,tanh,relu,0.0282769, 0.0230762, 0.021956, 0.0210882, 0.0204775, 0.0201109, 0.0197745, 0.019385, 0.0191842, 0.01897, 84.2167
