seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
1,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,98.0224,99.6822,97.46,97.4599,97.81,97.7799,97.48,9,0.275699|0.118913|0.081524|0.0614005|0.0466822|0.0349062|0.0295611|0.0217783|0.0177712|0.0101202,91.6733|96.2356|97.4578|98.02|98.4911|98.88|99.0556|99.28|99.3978|99.6822,95.5|95.86|96.84|97|97.44|97.34|97.04|97.46|97.48|97.46,95.4906|95.8457|96.8291|96.9975|97.439|97.3361|97.0362|97.448|97.4766|97.4599,951|0|0|1|1|2|4|0|1|3|0|1151|1|1|4|0|0|5|2|0|1|1|940|10|4|1|1|6|5|0|0|1|3|1009|1|12|0|3|2|2|0|0|2|0|982|0|1|1|1|7|0|1|1|5|1|852|3|0|2|4|2|1|0|1|5|11|968|0|3|0|0|1|3|7|4|2|0|1017|1|10|3|2|1|10|0|11|0|0|945|10|1|0|1|1|10|6|0|4|1|966
4,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,98.1577,99.7111,97.68,97.6721,98,97.9796,97.72,8,0.273941|0.113361|0.0793326|0.059765|0.046196|0.0338998|0.026712|0.0197635|0.0159705|0.0104409,91.7356|96.5511|97.4844|98.1111|98.5356|98.9289|99.1578|99.3756|99.5244|99.7111,95.66|96.56|97.08|97|97.62|97.4|97.28|97.72|97.5|97.68,95.6194|96.5711|97.0738|96.9915|97.6188|97.4139|97.2836|97.7212|97.5016|97.6721,946|0|1|1|1|1|4|0|8|1|0|1144|3|0|3|0|0|4|10|0|0|1|938|5|9|0|3|3|10|0|0|0|4|1009|1|9|0|5|5|0|0|0|1|0|985|0|4|1|1|2|0|0|2|6|1|850|3|0|6|1|2|1|0|0|1|5|980|0|2|0|1|0|3|0|4|0|0|1031|1|5|2|3|0|5|1|3|0|0|967|1|1|0|0|3|18|6|0|7|5|950
3,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,98.1809,99.6556,97.56,97.5595,97.77,97.7512,97.62,6,0.276493|0.117744|0.0791408|0.0609486|0.0475751|0.0356145|0.0273292|0.0220718|0.0186356|0.0117941,91.5978|96.3311|97.4311|98.0689|98.4778|98.8667|99.0756|99.2822|99.3911|99.6556,95.88|96.64|96.98|97.02|97.48|97.62|97.58|97.14|97.6|97.56,95.8805|96.6299|96.9776|97.03|97.492|97.619|97.5761|97.139|97.5936|97.5595,949|1|3|1|1|0|4|0|3|1|0|1152|2|0|1|0|0|4|3|2|0|3|950|3|3|0|0|7|3|0|0|2|8|998|0|14|0|6|2|3|0|1|3|0|942|0|5|2|2|39|1|0|3|3|0|845|6|0|4|7|2|2|1|0|2|2|979|1|2|0|0|0|1|3|3|1|0|1026|1|10|3|4|3|6|0|2|0|1|961|2|4|0|0|1|2|2|0|6|0|975
2,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,98.2363,99.7067,97.48,97.4917,97.78,97.7576,97.76,9,0.276693|0.117667|0.0828405|0.0620532|0.046196|0.0337842|0.0290094|0.0211434|0.0159492|0.00983911,91.5956|96.4133|97.3467|98.0044|98.5533|98.9178|99.0644|99.2956|99.4689|99.7067,94.5|96.52|97.2|96.9|97.54|96.74|97.46|97.12|97.76|97.48,94.5492|96.5104|97.1987|96.9021|97.5349|96.7336|97.4657|97.0997|97.7525|97.4917,953|0|0|1|1|0|4|0|2|2|0|1154|1|1|2|1|0|3|2|0|1|4|942|7|1|0|3|4|3|4|0|0|6|1016|0|7|0|2|1|1|0|0|4|0|940|0|6|3|2|39|0|0|1|7|0|847|4|0|3|7|3|1|0|0|0|6|980|0|1|0|0|1|6|1|2|1|1|1022|1|10|2|6|2|6|0|5|3|0|947|11|3|0|0|2|3|1|0|3|1|977
5,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,93.8051,99.7022,97.94,97.9413,97.98,97.9541,97.94,10,0.271353|0.115257|0.0783767|0.0584734|0.0460561|0.0349943|0.0291349|0.0209667|0.0144112|0.00967308,91.6444|96.38|97.4733|98.1244|98.5067|98.8711|99.0578|99.3333|99.5356|99.7022,95.08|96.28|96.78|97.14|97.26|97.48|97.2|97.84|97.56|97.94,95.0544|96.2698|96.7832|97.1423|97.2554|97.4782|97.1963|97.835|97.5554|97.9413,955|0|2|2|1|0|1|0|1|1|0|1146|1|1|2|0|0|8|4|2|1|1|940|10|3|1|3|7|3|0|0|0|5|1009|0|10|0|5|2|2|1|0|2|0|968|0|5|3|1|14|0|2|2|9|1|835|8|0|5|7|3|0|1|1|1|2|981|0|2|0|0|0|3|4|0|0|0|1029|1|8|2|0|2|5|0|1|2|0|968|2|4|0|0|1|4|5|0|7|2|967
7,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,93.7669,99.4556,97.82,97.8092,97.98,97.9543,97.82,10,0.27486|0.116407|0.0828688|0.0613368|0.0477219|0.0386708|0.0287474|0.0217344|0.0164807|0.0156783,91.6022|96.4511|97.3911|98.0156|98.4511|98.7333|99.0422|99.2644|99.4667|99.4556,95.5|96.12|96.7|96.9|97.34|97.68|97.38|97.62|97.28|97.82,95.4822|96.121|96.6961|96.9123|97.3321|97.6711|97.3803|97.6278|97.275|97.8092,955|0|0|1|1|0|3|0|2|1|0|1153|1|1|3|0|0|3|3|0|3|3|946|6|1|0|1|2|6|1|0|0|8|1006|0|12|0|4|3|0|0|0|2|0|978|0|4|2|0|8|0|1|0|16|0|837|5|0|6|4|5|0|0|1|3|2|975|0|5|0|1|0|6|2|4|0|0|1026|1|5|3|5|1|2|1|1|0|1|966|2|4|0|0|6|13|1|0|7|3|956
6,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,93.8322,99.4822,97.56,97.5621,97.56,97.5478,97.56,10,0.273485|0.114572|0.0808412|0.0613548|0.0460471|0.0371208|0.0284209|0.0226154|0.0176222|0.0147706,91.6378|96.4867|97.4644|98.0689|98.56|98.8422|99.0911|99.2422|99.3889|99.4822,95.54|96.46|96.42|97.2|97.06|97.42|97.48|97.22|97.52|97.56,95.5308|96.4654|96.4339|97.1955|97.0843|97.4191|97.4826|97.2272|97.5249|97.5621,955|0|0|1|1|0|0|0|5|1|0|1141|1|9|0|0|0|5|7|1|2|2|902|24|5|1|2|17|13|1|0|0|1|1011|0|13|0|5|3|0|1|0|1|0|962|0|6|4|2|18|0|0|0|4|1|849|5|0|5|5|4|0|0|1|2|1|979|0|4|0|0|2|0|5|2|1|0|1025|2|8|4|2|0|4|0|1|0|1|968|2|3|0|0|3|3|3|0|9|5|964
8,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,93.7877,99.6778,97.82,97.8207,97.99,97.9648,97.92,9,0.274945|0.11867|0.0860158|0.062614|0.0472269|0.0362725|0.0309713|0.02224|0.0159463|0.0109874,91.6578|96.2933|97.2778|97.9667|98.4533|98.8289|98.9556|99.28|99.4733|99.6778,94.42|96.22|96.9|97.02|97.32|97.22|97.3|97.54|97.92|97.82,94.3885|96.2094|96.8951|97.0099|97.3178|97.2102|97.2909|97.5509|97.9281|97.8207,955|0|0|1|1|0|0|0|4|2|0|1156|1|1|0|0|0|2|3|1|0|4|945|4|5|1|1|6|3|0|1|1|7|1006|0|10|0|7|1|0|0|0|4|0|974|0|4|2|1|9|2|0|3|6|2|845|5|0|3|3|3|1|0|1|2|2|982|0|0|0|0|2|4|3|3|0|0|1027|1|5|4|3|7|7|1|2|4|1|952|1|1|0|2|5|9|7|0|9|0|957
10,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,90.6114,99.5511,97.8,97.8157,97.95,97.9275,97.8,9,0.273523|0.119854|0.0824043|0.0614476|0.047716|0.0370405|0.0280334|0.0224737|0.0176878|0.0134799,91.7067|96.2489|97.4133|98.0022|98.4022|98.78|99.0933|99.2244|99.4244|99.5511,95.92|96.52|95.8|97.1|97.52|96.96|97.34|97.34|97.8|97.8,95.9211|96.527|95.8114|97.1042|97.515|96.9709|97.3376|97.348|97.8053|97.8157,953|0|0|1|1|1|3|0|3|1|0|1145|1|1|4|1|0|6|6|0|2|1|949|6|4|0|1|4|0|2|0|0|4|1008|1|10|0|7|1|2|0|0|4|0|975|1|4|2|1|7|0|1|2|11|1|842|1|0|3|8|3|1|1|1|1|3|978|0|3|0|0|0|6|0|1|0|0|1031|1|6|3|1|5|4|1|5|0|1|955|7|2|0|0|1|12|2|0|14|0|959
9,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,90.735,99.5911,97.56,97.5579,97.98,97.9598,97.56,10,0.271514|0.115544|0.0805244|0.0608733|0.0457498|0.0391376|0.0274676|0.0215798|0.0151325|0.0123935,91.6289|96.4244|97.5044|97.9533|98.4511|98.7533|99.0756|99.2956|99.5178|99.5911,95.76|95.18|96.66|97.16|97.4|97.26|97.04|97.34|97.52|97.56,95.753|95.1671|96.6639|97.1782|97.3958|97.258|97.048|97.333|97.512|97.5579,957|0|0|1|1|1|1|0|1|1|0|1154|0|2|2|0|0|4|1|1|2|5|937|6|3|0|1|12|3|0|0|0|3|1016|1|7|0|5|1|0|0|0|4|1|964|0|3|2|2|18|0|1|3|9|0|847|3|1|2|3|6|2|1|0|2|6|973|0|1|0|0|2|2|3|1|0|0|1029|0|8|4|2|1|9|1|6|0|1|953|5|3|1|0|2|4|4|0|8|0|968
