seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
101,relu,relu,0,interleave,256,0.003,10,ce,ok,198.723,99.5844,97.76,97.7654,97.84,97.8122,97.76,10,0.40466|0.154292|0.102754|0.077789|0.0598368|0.0465696|0.0352743|0.0287485|0.0224219|0.0155333,88.1178|95.4311|96.9089|97.5911|98.1711|98.5378|98.9267|99.1511|99.3667|99.5844,94.18|95.8|96.78|97.06|97.36|97.5|97.3|97.6|97.52|97.76,94.1522|95.7953|96.7806|97.0569|97.3553|97.504|97.3031|97.6108|97.5219|97.7654,951|1|1|0|1|1|4|0|2|2|0|1157|1|1|1|0|0|2|2|0|2|4|946|9|1|2|1|1|2|1|0|1|4|1005|0|15|0|4|3|1|0|0|5|0|976|0|4|2|1|6|0|2|2|11|0|846|3|0|3|2|4|2|0|2|2|4|975|0|2|0|0|2|10|2|2|1|0|1021|2|5|2|3|5|6|0|4|4|1|955|2|3|0|1|5|8|4|0|12|5|952
101,relu,relu,0,interleave,256,0.001,10,ce,ok,198.788,98.22,96.92,96.9265,96.97,96.9419,97.1,9,0.664163|0.269335|0.200904|0.158483|0.129177|0.108193|0.0917182|0.0799405|0.0699937|0.0608988,82.1978|92.1956|94.2733|95.4578|96.2711|96.8356|97.4289|97.7111|98.0356|98.22,91.24|93.02|94.8|95.6|96.1|96.48|96.18|96.9|97.1|96.92,91.1584|92.9803|94.7914|95.5945|96.0882|96.471|96.1607|96.8973|97.0968|96.9265,940|0|3|3|1|5|4|0|5|2|0|1153|3|4|1|0|0|1|2|0|1|2|945|11|3|0|2|2|3|0|0|2|3|1010|1|9|0|4|3|1|1|1|7|0|952|2|7|3|3|18|0|4|3|16|0|834|3|0|5|4|4|2|0|1|2|8|970|0|4|0|0|3|8|9|3|2|0|1014|1|5|1|7|6|20|0|4|3|1|939|1|3|1|1|14|8|4|0|14|5|940
102,relu,relu,0,interleave,256,0.003,10,ce,ok,199.512,99.6,97.92,97.9239,97.85,97.8307,97.92,10,0.411229|0.151531|0.102153|0.0751341|0.057119|0.0452776|0.0342247|0.0264193|0.0199242|0.0148757,88.1311|95.5289|96.9044|97.6844|98.2222|98.6289|98.9711|99.2556|99.44|99.6,93.82|96.22|96.88|97.26|97.48|97.68|97.74|97.52|97.7|97.92,93.754|96.2161|96.8754|97.2578|97.478|97.6811|97.7417|97.5197|97.7061|97.9239,955|0|1|0|1|0|2|0|2|2|0|1155|2|1|2|0|0|3|1|0|2|1|951|0|0|1|1|6|5|2|1|1|9|988|1|14|0|5|6|8|0|0|6|0|964|0|8|1|1|14|0|2|6|2|0|847|4|0|3|5|3|1|0|1|1|2|980|0|3|0|0|0|6|2|4|0|0|1007|1|25|3|4|3|3|0|2|1|1|960|5|4|0|0|1|3|2|0|1|1|978
103,relu,relu,0,interleave,256,0.001,10,ce,ok,199.593,98.2822,97.4,97.3947,97.43,97.4004,97.4,10,0.667426|0.269746|0.199808|0.157446|0.128526|0.107409|0.0921128|0.0794656|0.0684451|0.0607509,82.7311|92.1911|94.2089|95.4867|96.3533|96.9111|97.34|97.7133|98.0244|98.2822,90.68|93.24|94.84|95.62|96.12|96.42|96.8|96.94|97.16|97.4,90.6555|93.2124|94.8238|95.6112|96.1115|96.4205|96.8012|96.936|97.1533|97.3947,950|0|0|1|1|1|4|0|5|1|0|1154|1|1|4|0|1|1|2|0|2|4|933|8|5|2|3|3|9|0|0|1|3|1002|1|14|0|5|6|1|0|0|6|0|968|1|8|1|1|9|0|0|3|8|0|844|6|0|3|5|4|1|0|0|1|5|978|0|2|0|0|4|6|5|7|1|1|1013|2|6|4|6|1|5|1|4|5|1|954|1|3|2|2|6|13|4|0|10|3|947
102,relu,relu,0,interleave,256,0.001,10,ce,ok,199.635,98.2556,97.2,97.1992,97.23,97.2054,97.2,10,0.674507|0.276071|0.206323|0.161012|0.130286|0.109397|0.0927617|0.0802278|0.0690891|0.0606751,82.06|92.0978|94.0933|95.3711|96.3333|96.9022|97.3822|97.7378|98.0578|98.2556,90.86|93.14|94.52|95.7|96.1|96.5|96.76|96.68|96.98|97.2,90.7323|93.1094|94.4934|95.6953|96.0876|96.4924|96.7532|96.6705|96.9754|97.1992,946|0|0|1|1|2|4|0|6|3|0|1152|2|1|3|0|0|3|2|1|1|3|935|4|3|1|5|7|8|2|0|4|5|986|1|16|0|7|6|8|0|0|6|0|963|1|7|0|1|16|1|1|3|6|1|837|6|0|8|6|5|1|0|0|1|2|979|0|3|0|0|2|7|3|4|0|0|1005|1|23|1|6|2|6|2|2|4|0|950|9|2|0|0|4|9|1|0|3|1|970
103,relu,relu,0,interleave,256,0.003,10,ce,ok,197.673,99.5111,98.02,98.0178,98.09,98.0673,98.02,10,0.408944|0.153831|0.10306|0.0766069|0.0593048|0.0453168|0.0368121|0.0292181|0.0210719|0.0166667,88.4|95.4756|96.8378|97.6889|98.1889|98.6244|98.8711|99.1333|99.4156|99.5111,94.32|96.12|96.54|97.14|97.46|97.58|97.38|97.76|97.98|98.02,94.3112|96.1194|96.5361|97.1377|97.4583|97.5861|97.3716|97.7502|97.9725|98.0178,954|0|1|0|1|0|2|0|3|2|0|1155|1|2|3|0|0|1|2|0|1|2|941|10|4|0|1|5|4|1|0|0|4|1016|1|6|0|3|3|0|0|0|3|0|985|0|1|1|1|3|0|2|3|13|0|835|4|0|8|4|3|1|0|1|2|2|977|0|5|0|0|1|7|3|7|0|0|1018|1|8|4|6|2|5|1|2|1|1|959|1|2|0|0|2|9|1|0|5|2|969
101,relu,relu,0,interleave,256,0.01,10,ce,ok,197.639,99.4111,97.24,97.243,97.73,97.6991,97.68,7,0.272606|0.110632|0.0731345|0.0570171|0.042009|0.032669|0.0256838|0.0195291|0.0179829|0.0180207,91.4244|96.5867|97.7222|98.1644|98.6156|98.9333|99.1511|99.3822|99.3778|99.4111,94.92|96.44|97.2|96.9|97.48|97.58|97.68|97.34|97.6|97.24,94.9414|96.4328|97.1912|96.9084|97.4619|97.5702|97.6787|97.3395|97.6011|97.243,953|1|2|1|1|0|3|0|1|1|0|1156|3|2|0|0|0|2|1|0|0|3|943|12|4|2|1|3|1|0|0|0|4|1014|0|10|0|2|2|1|0|0|4|0|981|1|3|3|1|1|0|1|1|8|1|850|3|0|3|2|3|2|3|1|3|3|974|0|2|0|0|0|7|3|4|1|0|1025|1|4|3|6|9|10|2|7|1|1|941|2|1|0|1|10|22|11|0|9|0|936
102,relu,relu,0,interleave,256,0.01,10,ce,ok,197.568,99.5333,97.56,97.5559,97.93,97.9097,97.58,4,0.272673|0.111253|0.0756248|0.0557656|0.0413436|0.0341862|0.023713|0.0221366|0.0186622|0.0150337,91.6756|96.6089|97.5711|98.2644|98.6667|98.8489|99.2422|99.2978|99.3911|99.5333,95.08|95.84|97.14|97.58|97.34|97.34|97.42|97.4|97.46|97.56,95.0159|95.8423|97.1281|97.5735|97.3304|97.3389|97.4268|97.3878|97.4705|97.5559,953|2|1|0|1|0|1|0|1|4|0|1154|3|0|1|0|0|3|1|2|3|1|945|4|2|1|2|8|3|0|0|2|7|990|0|16|0|7|6|5|0|0|1|0|974|1|4|1|1|12|0|1|2|2|1|846|7|1|5|4|3|1|0|0|1|1|980|1|4|0|1|0|3|1|2|0|0|1016|1|21|3|6|2|1|0|2|3|0|960|5|3|0|0|0|5|4|0|2|1|975
103,relu,relu,0,interleave,256,0.01,10,ce,ok,197.682,99.52,97.94,97.9397,98.28,98.264,97.94,9,0.274046|0.110693|0.0762213|0.0557996|0.0447362|0.0355818|0.0249347|0.0235432|0.0182188|0.0148585,91.7044|96.5956|97.6067|98.1822|98.5933|98.8267|99.2022|99.2089|99.4089|99.52,94.58|96.86|97.24|97.36|97.36|97.6|97.32|97.14|97.94|97.94,94.5877|96.8585|97.2387|97.3611|97.3588|97.5988|97.329|97.1519|97.9369|97.9397,959|0|0|0|1|0|1|0|0|2|0|1152|1|3|1|0|4|3|0|0|4|1|953|3|5|0|1|1|0|1|0|2|10|1005|0|7|0|5|3|1|0|0|5|0|976|1|5|3|1|3|1|0|1|6|0|851|3|0|4|3|5|0|0|0|2|2|980|0|2|0|1|1|5|2|2|1|0|1030|1|2|4|6|3|2|1|4|5|0|954|3|3|0|0|1|8|2|0|7|1|968
101,relu,relu,0,interleave,256,0.03,10,ce,ok,197.749,97.4711,95.22,95.2605,95.28,95.2543,96.2,4,0.306392|0.170527|0.141836|0.123401|0.124923|0.115035|0.120817|0.110968|0.117511|0.11088,90.8644|95.1133|96.0822|96.6933|96.7578|97.1356|96.9667|97.3089|97.2667|97.4711,93.88|94.42|95.26|96.2|93.68|93.94|95.98|95.18|95.6|95.22,93.8221|94.3937|95.2429|96.1955|93.7741|94.0542|95.9594|95.1896|95.6136|95.2605,947|0|3|1|1|1|3|0|5|2|0|1144|5|2|1|0|1|1|7|3|5|1|930|10|3|2|0|0|17|1|1|2|9|986|0|15|0|4|15|1|0|1|7|0|941|0|14|2|3|26|2|2|2|11|2|834|4|0|10|2|3|1|3|0|0|6|973|0|5|0|0|2|93|7|3|1|0|910|12|17|6|4|5|4|1|3|8|1|947|3|1|0|0|41|9|5|0|3|15|916
