seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
101,relu,relu,0,interleave,128,0.01,10,ce,ok,47.0008,99.2022,97.62,97.5789,97.64,97.6239,97.92,8,0.282493|0.116352|0.0820507|0.0655998|0.0516672|0.0409995|0.033841|0.0317388|0.0251523|0.0230543,91.2489|96.3444|97.4689|97.9|98.3489|98.68|98.8511|98.9644|99.1978|99.2022,95.28|96.78|96.18|97.62|97.22|97.28|95.52|97.92|97.5|97.62,95.1882|96.7338|96.1477|97.5844|97.177|97.2339|95.6139|97.8835|97.4608|97.5789,977|3|3|0|2|4|5|0|8|2|0|1090|3|0|1|0|0|3|2|0|0|5|932|4|2|0|4|2|6|0|0|1|12|996|1|4|0|5|7|3|0|1|3|0|965|1|1|3|2|7|0|3|1|6|2|890|4|1|7|4|3|4|1|1|5|2|969|0|5|0|1|0|5|1|4|1|0|1017|1|5|0|4|3|4|1|1|1|0|993|4|2|0|0|0|16|6|0|11|6|935
101,relu,relu,0,interleave,128,0.003,10,ce,ok,47.1783,99.3556,97.64,97.5986,97.56,97.5397,97.7,8,0.417853|0.155193|0.106055|0.0789169|0.0630826|0.0511009|0.0392178|0.0335515|0.0258351|0.0218176,87.6111|95.4156|96.8178|97.5911|98.0133|98.3822|98.8311|98.9622|99.2244|99.3556,93.9|95.82|96.52|96.98|97.46|96.78|96.86|97.7|97.5|97.64,93.8063|95.7752|96.4767|96.9348|97.4225|96.7177|96.8523|97.6624|97.4572|97.5986,986|1|1|0|3|0|3|1|6|3|0|1087|7|0|1|0|0|2|1|1|1|4|934|2|2|1|5|2|4|0|0|1|11|992|0|5|0|3|12|5|1|2|2|0|964|1|3|2|2|6|0|0|4|12|5|872|4|1|16|4|2|1|1|0|5|0|979|0|2|0|1|1|7|0|7|1|1|1010|7|0|0|3|3|2|3|1|5|0|991|3|3|0|0|1|14|2|0|10|5|941
101,tanh,tanh,0,interleave,128,0.003,10,ce,ok,54.0036,98.9556,97.18,97.1317,97.11,97.0769,97.3,8,0.401551|0.192487|0.139543|0.107099|0.0884567|0.0726762|0.0586481|0.0493649|0.0404343|0.0345102,88.8333|94.32|95.9044|96.8|97.2978|97.8267|98.2111|98.5|98.7733|98.9556,92.88|94.52|95.78|96.1|96.52|96.56|96.54|97.3|97.18|97.18,92.7846|94.4477|95.7286|96.0411|96.4763|96.5134|96.541|97.2635|97.1506|97.1317,994|0|0|1|1|1|1|1|3|2|0|1085|5|1|1|0|0|2|4|1|4|2|927|2|3|1|5|3|8|0|0|3|9|992|1|7|0|5|7|5|0|2|2|0|969|0|3|2|2|3|5|1|3|19|4|871|6|2|6|1|4|1|0|0|6|4|974|0|1|0|1|0|5|0|6|0|0|1020|3|0|4|3|2|4|3|4|6|4|979|2|6|0|0|3|28|4|0|28|7|900
101,tanh,tanh,0,interleave,128,0.01,10,ce,ok,54.1281,99.7733,98.02,97.9878,97.71,97.6857,98.02,10,0.300429|0.139025|0.097033|0.0709891|0.0558155|0.0421494|0.0292227|0.0235389|0.0146777|0.00912833,91.0578|95.7311|97.0489|97.7489|98.2089|98.6333|99.0711|99.2622|99.5644|99.7733,94.32|96.38|96.22|96.3|97.38|97.22|96.42|97.14|97.64|98.02,94.2467|96.3401|96.1866|96.2468|97.3355|97.183|96.4672|97.1332|97.6027|97.9878,991|0|1|1|1|0|3|1|6|0|0|1088|5|0|0|1|0|0|3|2|4|2|927|3|5|1|4|1|8|0|1|2|9|997|0|7|0|5|5|3|1|1|3|0|960|0|5|4|3|6|0|0|3|11|3|889|4|1|3|4|4|1|0|0|3|5|976|0|1|0|0|0|4|0|3|1|0|1023|2|2|1|1|3|5|2|6|6|0|985|2|5|1|0|1|7|3|0|18|6|935
101,leaky_relu,leaky_relu,0,interleave,128,0.01,10,ce,ok,47.8966,99.0644,96.94,96.8887,97.03,96.9999,97.28,8,0.290098|0.120999|0.0865649|0.0677636|0.054295|0.0450601|0.0349163|0.0355425|0.0308628|0.028263,90.9289|96.2067|97.3356|97.7644|98.2756|98.5711|98.8333|98.82|98.9333|99.0644,95.34|96.38|96.74|96.72|97.18|97|94.1|97.28|97.02|96.94,95.2468|96.326|96.7085|96.6696|97.1508|96.9725|94.3589|97.2406|96.9835|96.8887,982|1|4|0|5|1|1|2|5|3|1|1084|6|0|4|0|0|3|1|0|2|4|936|1|1|1|4|2|3|1|0|1|18|981|1|6|0|6|10|6|0|0|3|0|973|1|3|3|0|0|0|1|0|10|2|877|16|2|7|3|4|1|1|0|14|1|966|0|3|0|0|0|5|0|7|1|0|1017|2|3|1|2|1|1|8|5|5|0|983|5|2|0|0|0|39|7|0|19|5|904
101,leaky_relu,leaky_relu,0,interleave,128,0.003,10,ce,ok,48.9792,99.2022,97.56,97.5265,97.45,97.4255,97.56,10,0.422986|0.168028|0.115828|0.0878321|0.0707588|0.0583152|0.0463657|0.04085|0.0324353|0.0271872,87.4933|95.0333|96.5622|97.32|97.8133|98.2311|98.6178|98.7578|98.9733|99.2022,93.3|95.58|96.18|96.5|96.96|96.8|96.66|97.46|97.5|97.56,93.1887|95.5226|96.1238|96.4375|96.9089|96.741|96.6655|97.4235|97.4676|97.5265,988|0|2|0|2|1|3|1|6|1|0|1089|5|1|1|0|0|2|1|0|1|5|932|4|4|1|4|2|2|0|0|3|13|985|0|8|0|4|12|4|1|3|1|0|968|0|3|2|1|4|0|1|3|15|3|874|4|2|11|5|2|1|0|0|5|2|979|0|1|0|0|0|6|0|5|1|1|1017|3|2|2|3|3|2|3|1|6|2|984|5|3|2|0|2|18|4|0|15|3|929
101,tanh,relu,0.5,interleave,128,0.003,10,ce,ok,49.4206,99.2756,97.66,97.6265,97.4,97.378,97.66,10,0.403501|0.167815|0.117911|0.0880318|0.0710789|0.0590659|0.0458364|0.0384177|0.0299315|0.0251104,88.58|95.0867|96.4|97.3356|97.8556|98.1756|98.6067|98.8533|99.1156|99.2756,93.58|95.36|96.12|96.62|97.2|96.8|96.64|97.58|97.22|97.66,93.482|95.3082|96.0741|96.5678|97.1613|96.7473|96.6308|97.542|97.1819|97.6265,989|0|1|1|2|1|1|1|5|3|0|1084|4|1|2|0|0|0|6|2|5|2|928|2|4|0|5|1|8|0|0|1|10|988|0|5|0|3|14|8|1|2|2|0|959|0|3|2|3|11|1|0|2|11|2|882|3|2|10|5|3|1|1|0|7|2|974|0|2|0|0|0|9|0|5|2|1|1011|3|4|3|1|2|4|3|3|6|1|981|7|4|0|0|0|10|8|0|8|2|944
101,tanh,relu,0.5,interleave,128,0.01,10,ce,ok,49.3802,99.6622,97.98,97.9447,97.72,97.703,97.98,10,0.277021|0.115972|0.0796147|0.057856|0.0431299|0.0344558|0.0252971|0.0228433|0.0155399|0.00986641,91.5333|96.4133|97.4422|98.1|98.6156|98.8733|99.1378|99.2156|99.4578|99.6622,94.98|96.5|97.02|97.28|97.4|97.16|96.94|97.72|97.74|97.98,94.8864|96.4545|96.9814|97.2308|97.3621|97.1376|96.9641|97.6912|97.7067|97.9447,991|0|2|2|1|1|1|0|4|2|1|1083|4|5|0|1|0|3|2|0|3|1|936|3|0|2|4|1|5|0|0|0|9|999|0|6|0|4|8|3|1|1|3|0|957|2|5|3|1|10|2|0|2|12|1|882|7|2|6|4|2|1|1|0|2|1|981|0|2|0|0|0|7|3|3|1|0|1016|3|2|4|1|1|13|1|4|8|0|972|7|4|0|0|1|4|1|0|6|5|955
101,tanh,leaky_relu,0.5,interleave,128,0.003,10,ce,ok,50.7049,99.1644,97.36,97.3242,97.34,97.3203,97.68,8,0.407316|0.175579|0.124657|0.0943574|0.0773484|0.0648175|0.0505888|0.0435699|0.0343932|0.0287303,88.46|94.8311|96.22|97.1111|97.6378|97.9844|98.4844|98.7089|99|99.1644,93.4|95.28|95.94|96.52|96.94|96.66|96.58|97.68|97.34|97.36,93.298|95.2252|95.8861|96.4709|96.8984|96.6121|96.578|97.6524|97.3066|97.3242,986|0|1|1|2|1|2|2|6|3|0|1082|4|2|2|0|0|1|6|2|6|3|925|3|4|0|5|1|8|0|0|1|12|990|0|5|0|3|14|4|1|1|2|0|965|1|3|1|3|6|0|0|3|7|2|891|4|1|10|0|2|1|1|0|8|4|972|0|2|0|0|1|8|1|8|2|1|1011|3|0|2|1|2|5|2|5|6|0|987|1|5|0|0|1|19|8|0|12|6|925
101,tanh,leaky_relu,0.5,interleave,128,0.01,10,ce,ok,50.7349,99.6289,97.64,97.6115,97.51,97.4876,97.98,8,0.284254|0.123558|0.0858356|0.0621694|0.0471712|0.0383093|0.0290899|0.0224161|0.01716|0.011277,91.34|96.1444|97.2933|97.9733|98.5511|98.7222|99.0311|99.2822|99.4422|99.6289,95.18|96.4|96.82|97.14|97.32|96.84|96.3|97.98|97.72|97.64,95.103|96.3548|96.7883|97.0958|97.2736|96.7622|96.366|97.9561|97.6764|97.6115,993|0|1|1|1|1|3|0|3|1|0|1086|5|1|0|0|0|2|5|0|9|2|929|3|2|0|5|1|4|0|0|0|8|1002|0|3|0|4|9|3|2|1|1|0|949|1|6|2|2|19|1|1|1|13|0|880|11|2|5|4|2|1|0|0|2|1|981|0|3|0|1|0|6|0|7|0|1|1013|5|2|7|0|0|7|2|3|8|0|980|4|10|0|0|4|5|4|0|9|6|938
