seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
6,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,728.714,52.7511,49.64,49.0064,50.74,50.2463,49.8,8,1.8994|1.69498|1.60405|1.54385|1.49726|1.45753|1.42087|1.39211|1.36116|1.3351,31.02|39.5444|42.9844|45.1044|46.6444|48.1933|49.5333|50.4644|51.6244|52.7511,36.68|41.82|42.98|44.54|45.22|46.84|47.92|49.8|48.68|49.64,35.4957|40.6889|42.1225|44.2185|44.5448|45.6328|46.8758|49.3709|47.417|49.0064,631|19|47|21|30|19|21|40|157|15|74|609|8|31|16|15|18|31|97|101|94|19|319|108|187|55|113|77|22|6|41|15|64|401|81|108|166|66|31|27|62|7|90|60|497|31|120|96|34|3|27|9|71|301|88|281|86|91|35|11|10|9|58|87|153|25|610|27|15|6|48|6|44|81|108|42|32|590|25|24|117|49|13|40|20|11|16|14|688|32|66|185|10|47|14|14|36|67|113|448
4,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,728.72,52.5133,49.4,48.7122,51.08,50.5856,49.4,10,1.90357|1.69744|1.60822|1.54661|1.49698|1.45691|1.42187|1.39122|1.36077|1.33388,31.2756|39.2289|42.66|45.0733|46.6|48.1378|49.2511|50.4733|51.5333|52.5133,36.6|40.88|41.98|45.56|45.92|47.56|48.44|48.14|44.62|49.4,35.5141|40.319|40.8217|44.2956|44.2235|46.5862|47.3849|46.8079|44.1743|48.7122,529|62|55|36|51|23|22|44|148|30|17|680|16|31|4|14|18|43|85|92|57|23|281|100|192|79|138|94|27|9|21|25|57|376|76|156|158|66|35|30|39|18|76|74|491|37|135|91|32|7|9|20|62|238|83|368|98|88|23|11|2|23|36|81|129|38|645|20|14|12|17|28|31|80|104|59|38|596|13|34|77|85|9|31|25|8|14|22|689|40|24|275|7|47|17|25|23|56|73|453
3,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,728.738,52.5356,50.76,49.6081,50.65,49.7798,50.76,10,1.90427|1.69468|1.60392|1.54198|1.49368|1.45497|1.42165|1.38972|1.36055|1.33247,31.0933|39.2933|42.8667|45.1044|46.7333|48.3889|49.3067|50.4111|51.8244|52.5356,37.44|40.44|40.12|45.72|45.78|44.98|48.32|46.36|49.9|50.76,36.3684|39.4135|38.5912|44.548|45.568|43.7386|47.546|44.9417|48.924|49.6081,462|48|69|12|54|19|24|90|168|54|18|701|18|12|9|14|13|38|58|119|61|24|369|42|129|89|105|144|19|18|16|34|83|212|88|221|146|131|18|51|32|22|146|18|404|39|110|196|21|12|7|18|83|114|79|408|84|154|24|29|2|28|76|26|124|44|611|58|10|21|17|26|38|31|56|58|18|696|10|50|55|98|13|18|34|25|13|34|654|56|21|233|9|15|12|22|15|68|57|548
1,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,728.742,52.56,49.14,48.6407,50.28,49.7665,49.14,10,1.89994|1.68888|1.59964|1.53767|1.49106|1.45243|1.41816|1.39022|1.3631|1.33652,31.0756|39.6333|42.9044|45.3111|46.8756|48.4044|49.5044|50.4067|51.3644|52.56,37.54|40.54|43.46|45.08|46.42|47.18|47.8|46.88|49.12|49.14,36.2985|38.9084|42.1215|44.9391|45.775|46.7187|46.6692|46.0242|48.5392|48.6407,576|46|23|41|59|39|35|17|134|30|31|678|11|40|12|22|19|14|57|116|79|25|187|106|246|125|163|36|20|13|20|19|34|374|101|210|176|12|19|35|46|12|39|51|555|76|149|39|25|8|15|13|38|249|107|407|115|24|18|14|5|10|16|73|144|54|673|7|10|8|32|23|22|89|153|122|63|446|18|32|107|80|4|41|40|21|13|8|644|42|48|212|6|50|26|32|41|25|72|488
2,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,728.795,52.6511,49.36,48.3618,49.51,48.3462,49.36,10,1.90406|1.6943|1.60334|1.54249|1.49375|1.45345|1.41805|1.38691|1.35754|1.33066,31.1956|39.4267|42.8511|44.9933|47.0289|48.2133|49.5933|50.6511|51.6778|52.6511,37.08|39.8|41.44|45.22|44.16|46.9|47.9|47.04|49.3|49.36,34.9642|39.2765|39.8396|44.8764|43.3192|46.0283|47.5288|46.6296|47.3897|48.3618,424|40|142|5|16|38|31|10|223|71|22|660|15|8|5|26|16|14|92|142|44|27|429|27|96|130|139|40|34|34|20|24|104|142|38|366|155|25|34|92|38|19|183|17|326|93|199|51|42|32|15|13|122|75|34|534|88|45|29|45|2|20|67|32|60|98|656|10|16|39|27|24|74|31|62|115|55|468|31|113|46|67|25|4|12|37|9|6|729|65|22|209|10|13|7|34|14|13|95|583
5,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,728.816,52.6533,49.34,48.7355,50.19,49.6846,49.6,8,1.8982|1.69384|1.60399|1.53991|1.49264|1.45553|1.41987|1.38906|1.35813|1.33019,31.4378|39.3556|42.8622|45.0689|46.8444|48.2622|49.52|50.3644|51.4933|52.6533,35.72|41.1|41.54|42.1|45.22|46.66|47.84|49.6|45.86|49.34,34.6003|40.4737|38.9495|41.5545|44.3861|45.8129|46.8105|48.7355|45.7151|48.7355,516|45|45|21|24|23|31|12|158|125|23|650|11|22|5|16|17|11|46|199|90|24|292|94|116|113|177|34|26|34|32|22|67|334|49|212|173|17|30|64|57|22|105|58|411|57|184|40|29|37|36|16|67|209|50|414|109|36|25|38|10|19|26|67|82|53|685|7|12|39|51|24|53|82|88|103|60|421|17|101|78|73|12|31|14|19|15|5|658|95|22|172|7|38|12|24|27|16|44|638
12,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,723.877,52.8867,48.14,48.654,48.44,49.08,48.24,9,1.90096|1.69117|1.60318|1.54407|1.49478|1.45626|1.42295|1.39183|1.3616|1.33328,31.1867|39.3|42.7311|44.9867|46.9311|48.3311|49.3844|50.3311|51.3889|52.8867,37.28|40.64|44.26|45.04|44.84|46.58|47.3|47.82|48.24|48.14,36.1618|39.3912|43.2107|44.281|44.8239|46.5108|46.5752|46.8574|47.0529|48.654,536|14|86|94|12|39|18|22|144|35|47|430|31|92|4|58|18|16|107|197|58|10|478|159|48|92|92|38|19|6|17|1|103|502|13|188|122|19|15|20|43|2|288|136|273|54|125|49|25|5|11|3|108|315|26|410|75|35|8|9|4|4|148|141|52|51|571|11|11|7|28|4|108|144|58|127|40|453|14|24|88|18|24|95|6|40|10|9|655|55|48|77|20|121|10|35|30|48|75|536
9,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,723.958,52.6333,46.96,46.0147,48.62,47.6349,48.38,9,1.90376|1.69928|1.61071|1.54643|1.49728|1.45643|1.42292|1.38807|1.36074|1.33248,31.1044|39.3022|42.6422|44.6978|46.5978|48.1222|49.3133|50.5489|51.48|52.6333,35.76|41.04|44.22|45.84|45.06|46.24|47.94|47.54|48.38|46.96,34|40.2271|43.3695|45.0658|45.1792|45.8046|47.6762|47.2628|47.4465|46.0147,668|33|64|9|29|5|60|13|96|23|68|666|20|7|10|10|53|14|72|80|90|18|469|32|101|33|208|22|16|11|48|27|149|183|61|118|343|21|20|30|79|13|195|22|391|10|234|28|18|10|40|8|168|120|77|276|247|40|15|9|5|10|84|18|62|8|795|6|6|6|64|17|124|45|134|45|102|403|18|48|195|59|24|12|26|13|52|6|583|30|70|229|25|24|14|13|81|16|100|428
7,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,724.038,52.5333,49.28,48.9916,50.76,50.4907,49.28,10,1.8976|1.69243|1.59956|1.53646|1.49051|1.45282|1.4171|1.38656|1.35669|1.32899,31.4156|39.4689|43.1578|45.22|46.7222|48.0556|49.6133|50.6311|51.7756|52.5333,36.82|41.48|44.66|45.44|46.44|46.74|47.02|48.54|48.1|49.28,34.6104|39.7805|43.3544|44.7793|46.2904|45.0392|46.199|46.6176|46.99|48.9916,505|18|83|23|30|33|62|37|152|57|32|514|27|29|10|21|48|32|84|203|43|10|385|82|112|62|204|65|19|18|14|6|89|314|40|162|271|48|14|42|36|4|137|46|353|52|252|87|19|14|11|2|122|178|36|372|190|59|14|16|2|6|50|40|46|31|787|15|12|11|21|8|54|74|54|77|78|580|14|40|73|37|23|42|20|26|37|19|659|64|23|106|16|39|9|24|64|53|59|607
11,leaky_relu,leaky_relu,0,interleave,256,0.001,10,ce,ok,723.98,52.3733,49.9,49.0449,50.68,49.98,49.9,10,1.90412|1.69972|1.60796|1.54329|1.49637|1.4542|1.42024|1.38896|1.3599|1.33444,31.0289|39.2822|42.7089|45.1244|46.8267|48.2244|49.2689|50.5556|51.4844|52.3733,36.86|41.34|44.24|44.74|47.02|46.2|45.26|48.58|49.84|49.9,35.6477|39.9024|42.6494|44.1936|45.6901|45.1391|43.4999|47.4592|49.1639|49.0449,476|26|55|24|18|17|45|68|153|118|26|527|12|23|6|13|19|35|53|286|45|20|340|87|84|64|173|134|22|31|20|11|71|328|38|146|195|102|24|65|37|13|133|49|354|22|193|150|18|31|10|7|65|212|40|334|139|137|20|36|2|12|58|70|72|21|688|42|6|29|16|11|37|46|36|45|42|698|9|60|62|52|12|24|15|21|10|34|637|133|22|103|9|30|7|12|31|63|37|686
