seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
5,relu,relu,0,interleave,32,0.001,10,ce,ok,91.226,47.1289,42.66,40.8198,42.25,40.4889,45.84,9,1.94824|1.75265|1.67335|1.62463|1.58651|1.55494|1.53217|1.51123|1.49169|1.47452,28.5933|36.9267|39.8289|41.8889|43.3578|44.3733|45.4244|45.9733|46.5511|47.1289,34.92|36.4|40.46|41.8|41.76|44.14|43.06|44.9|45.84|42.66,33.6588|35.52|38.6602|41.7337|41.2881|42.6671|42.9495|44.4143|45.3378|40.8198,380|209|30|9|22|2|27|24|150|147|6|797|1|8|8|2|13|5|16|144|84|142|140|82|214|18|161|55|36|68|26|169|37|289|64|57|163|37|37|121|40|103|46|49|432|11|169|60|27|63|17|156|36|233|92|142|128|69|48|79|7|100|18|72|139|7|561|17|12|67|26|122|34|40|115|13|52|410|15|173|49|252|2|16|12|1|7|4|514|143|12|336|2|18|7|2|19|19|25|560
2,relu,relu,0,interleave,32,0.001,10,ce,ok,91.2971,47.5022,44.42,43.7464,45.84,45.2146,45.38,7,1.92689|1.73334|1.65649|1.60441|1.56381|1.53667|1.5145|1.49643|1.47752|1.46462,29.3356|37.3333|40.84|42.6444|44.0533|45.32|45.7644|46.4489|46.9|47.5022,35.68|40.28|42.48|42.2|44.78|43.94|45.38|43.84|45.12|44.42,32.9327|39.2472|41.0118|41.6833|44.0349|42.5981|43.876|42.7658|44.0436|43.7464,562|69|29|71|17|30|30|24|140|28|47|706|3|59|10|14|30|15|54|62|97|38|211|177|107|94|186|58|23|9|33|34|51|464|23|160|172|23|21|19|57|16|96|138|351|32|209|68|28|5|33|26|62|306|44|330|120|45|25|9|7|17|38|162|80|48|616|17|8|7|51|31|47|158|65|83|74|425|24|42|127|115|9|70|13|14|19|4|604|25|50|339|6|88|6|18|39|21|118|315
1,relu,relu,0,interleave,32,0.001,10,ce,ok,91.3041,46.8044,45.6,44.714,46.68,45.9798,45.6,10,1.94329|1.744|1.66392|1.61955|1.58512|1.55572|1.53535|1.51474|1.49881|1.48856,28.9222|37.08|40.2644|42.1244|43.1467|44.3311|45.0822|45.7689|46.4178|46.8044,34.82|39.2|41.68|43.14|41.24|43.92|42.62|44.52|43.5|45.6,32.8571|38.0524|40.8846|41.7563|40.5032|43.961|41.6439|43.9009|43.2078|44.714,465|34|67|20|55|22|35|34|226|42|39|565|21|19|20|15|18|29|121|153|60|26|342|60|193|51|146|67|39|16|29|19|109|185|125|197|190|51|34|61|38|14|148|27|465|24|157|75|37|15|24|18|123|134|112|312|135|78|44|20|3|12|98|48|134|45|602|23|18|17|49|23|61|45|150|55|55|492|21|49|69|45|15|25|29|14|17|13|708|65|36|160|13|29|27|15|31|36|121|532
3,relu,relu,0,interleave,32,0.001,10,ce,ok,91.3097,46.5667,45.06,44.0628,46.15,45.2672,45.58,8,1.94062|1.74602|1.67325|1.6237|1.58748|1.55683|1.53862|1.51996|1.50607|1.49155,28.92|36.8711|39.8133|41.7044|43.1133|44.0822|44.72|45.4533|45.7378|46.5667,35.84|37.44|37.64|42.04|42.14|44.48|43.4|45.58|45.26|45.06,34.1564|37.48|34.9884|40.5902|41.7487|43.0565|42.7374|44.8453|44.0231|44.0628,530|39|29|26|16|21|20|23|241|55|51|615|4|31|5|12|8|22|118|134|124|44|219|137|135|69|126|70|51|25|66|41|70|402|29|135|103|41|49|64|74|23|84|105|353|46|130|92|65|28|46|23|53|278|36|288|94|79|55|48|20|28|31|162|93|45|513|31|42|35|85|26|43|85|62|66|42|472|33|86|88|55|7|36|4|19|2|12|735|42|60|212|9|30|3|12|19|30|137|488
4,relu,relu,0,interleave,32,0.001,10,ce,ok,91.3424,46.7711,44.92,44.2949,46.23,45.7383,45,6,1.95794|1.76491|1.6914|1.63627|1.5955|1.56481|1.54155|1.51891|1.50284|1.48841,28.7133|36.4733|39.4|41.6178|43.1089|44.0556|45.1333|45.6622|46.3556|46.7711,35.3|38.26|40.42|41.68|42.52|45|44.12|43.06|44.12|44.92,33.011|36.9939|39.5342|40.8498|41.1237|43.9155|42.4109|41.5764|42.6763|44.2949,490|28|106|26|15|35|30|47|168|55|39|486|23|22|9|32|40|32|104|213|63|23|349|72|80|93|203|68|28|21|27|13|117|228|30|238|223|45|36|43|48|10|174|47|291|60|253|80|28|9|14|9|123|134|44|403|145|62|44|22|4|12|66|67|62|53|682|27|16|11|36|17|93|42|67|110|61|493|14|67|95|47|39|29|14|21|22|16|643|74|37|119|22|38|13|30|47|50|86|558
6,relu,relu,0,interleave,32,0.001,10,ce,ok,91.3439,46.2933,44.62,44.2088,44.8,44.6043,44.62,10,1.95694|1.76841|1.69823|1.64505|1.60645|1.57681|1.55242|1.53308|1.51624|1.50101,28.3311|36.6|39.5289|41.46|42.9044|43.7933|44.2489|45.0444|45.8444|46.2933,35.22|36.64|39.74|42.18|41.44|44.12|44.58|42.88|43.94|44.62,33.8544|36.9485|38.1084|40.7383|40.0067|43.2152|43.6889|42.1174|43.14|44.2088,489|18|102|12|59|16|14|70|185|35|72|486|25|30|39|21|12|60|78|177|65|19|379|54|235|50|56|105|30|7|38|14|133|243|136|149|98|113|40|36|45|8|186|28|494|28|53|125|25|8|18|5|134|183|135|285|58|129|34|19|10|10|137|59|278|45|375|50|21|15|47|16|61|40|126|46|21|604|14|25|116|40|31|10|44|21|9|33|646|50|80|147|15|31|29|22|23|98|76|479
7,relu,relu,0,interleave,32,0.001,10,ce,ok,89.6145,47.2933,45.18,44.6771,45.21,44.76,46.72,9,1.9393|1.73929|1.65734|1.61201|1.58003|1.54872|1.52631|1.50572|1.48963|1.47515,29.0089|37.3089|40.5667|42.7089|43.7911|44.6533|45.3689|46.1222|46.72|47.2933,34.48|40.12|40.7|42.88|42.96|44.38|44.96|45.22|46.72|45.18,32.5203|38.6202|40.0469|42.5473|42.5692|43.5592|43.9882|43.4132|45.6187|44.6771,460|9|76|42|35|35|46|55|200|42|65|369|29|49|17|37|40|45|140|209|78|7|277|114|121|80|216|74|21|12|18|4|72|315|43|183|228|70|24|43|43|2|115|59|342|53|229|116|29|12|9|1|85|217|41|358|173|82|17|17|3|3|52|66|86|40|688|38|12|12|35|5|53|78|77|80|65|546|16|45|92|25|20|57|13|32|38|15|651|57|43|99|14|49|14|29|51|64|122|515
10,relu,relu,0,interleave,32,0.001,10,ce,ok,89.5997,47.26,43.02,41.7473,42.88,41.7361,45.22,8,1.92959|1.73243|1.66285|1.61697|1.57796|1.55153|1.52796|1.51151|1.49453|1.47846,29.8044|37.7756|40.4333|42.1556|43.66|44.6356|45.6556|45.9311|46.7911|47.26,36.32|36.42|40.9|44.02|42.4|43.2|44.32|45.22|44.72|43.02,34.7636|35.1933|39.5641|43.2895|42.4544|42.4731|42.1763|44.1759|44.5169|41.7473,287|14|41|35|32|27|6|71|453|34|24|423|5|45|13|18|8|51|249|164|47|13|167|133|226|86|60|129|118|21|14|7|41|405|54|165|52|93|88|81|24|10|50|90|463|78|50|132|89|14|5|5|45|320|63|296|27|121|80|38|5|8|33|209|221|76|304|66|47|31|27|7|26|76|74|65|11|595|65|54|22|24|5|31|11|14|1|15|840|37|21|105|6|31|15|14|8|52|240|508
11,relu,relu,0,interleave,32,0.001,10,ce,ok,89.5792,47.5489,41.68,40.3096,42.19,40.7069,46.94,8,1.95097|1.74082|1.6624|1.61332|1.57361|1.54605|1.51824|1.50033|1.48316|1.46948,28.3511|37.4667|40.7333|42.1889|43.7756|44.78|45.86|46.2711|46.8933|47.5489,34.24|36.18|41.06|42.12|44.96|43.94|44.78|46.94|43.56|41.68,32.1447|34.9575|39.6139|41.863|43.3383|42.3236|44.2351|46.1904|43.0305|40.3096,419|59|58|67|16|9|92|5|232|43|17|639|10|62|4|15|40|7|95|111|61|32|256|144|47|44|357|15|30|14|17|33|51|416|17|105|305|3|31|22|38|35|128|103|141|13|472|18|34|18|13|24|60|321|5|242|286|7|27|15|1|19|35|90|14|22|801|4|7|7|30|48|81|157|108|60|203|222|21|70|65|66|19|57|6|11|58|0|666|52|14|281|9|83|8|11|62|5|110|417
8,relu,relu,0,interleave,32,0.001,10,ce,ok,89.6441,47.1622,44.2,43.018,45.52,44.4581,44.2,10,1.95256|1.74542|1.67238|1.62404|1.58503|1.55513|1.53098|1.50908|1.49173|1.47592,28.2644|37.2956|39.4889|41.5422|43.0333|44|44.8244|45.5867|46.4333|47.1622,36.08|39.72|40.46|41.54|42.78|43.32|44.16|43.68|44.18|44.2,35.5989|39.4987|39.3152|39.5255|41.8335|42.2174|43.5096|43.001|43.0882|43.018,452|34|44|21|56|32|51|35|249|26|37|555|8|22|20|29|31|25|157|116|56|22|240|58|186|97|215|64|53|9|24|16|55|169|80|255|265|29|66|41|44|14|96|26|419|55|237|59|44|6|9|18|56|118|86|413|181|48|47|24|6|11|46|35|102|48|707|16|17|12|27|18|37|50|156|104|72|454|46|36|62|66|6|17|16|28|36|13|727|29|51|179|9|32|18|29|43|38|185|416
