seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
101,relu,relu,0,interleave,12,0.001,10,ce,ok,23.2479,94.16,93.34,93.2575,93.42,93.358,93.34,10,0.865282|0.378081|0.323488|0.290769|0.26626|0.245682|0.231067|0.219636|0.209992|0.201071,72.9178|88.9133|90.5689|91.4889|92.3622|92.8956|93.3156|93.6067|93.8711|94.16,87.72|89.38|89.76|91.5|91.9|92.24|91.82|93.02|92.56|93.34,87.5584|89.2702|89.6011|91.3584|91.7749|92.1396|91.7416|92.9144|92.4861|93.2575,960|0|2|4|6|15|5|2|7|3|0|1064|5|12|2|2|0|3|11|0|6|12|854|25|11|1|14|6|18|8|1|4|10|972|0|21|1|8|7|5|1|1|1|0|932|1|9|2|4|32|3|2|3|62|13|804|6|4|11|10|4|1|1|2|14|11|950|0|7|0|1|0|7|10|7|1|0|994|1|14|2|7|3|36|4|24|7|0|907|21|12|1|0|12|19|4|0|19|4|905
103,relu,relu,0,interleave,12,0.001,10,ce,ok,23.3405,94.4267,93.4,93.2956,94.03,93.9767,93.46,9,0.867736|0.355337|0.306916|0.273969|0.249507|0.232186|0.219094|0.208679|0.19968|0.192073,72.8956|89.5778|91.0311|92.0911|92.8689|93.4156|93.6933|93.9444|94.2556|94.4267,88.44|89.42|91.78|92.14|92.88|92.4|93.2|93.02|93.46|93.4,88.1969|89.2087|91.6675|92.0701|92.8027|92.3103|93.1101|92.9252|93.3714|93.2956,968|0|2|2|4|5|7|1|12|3|0|1075|8|0|1|2|0|0|12|1|3|10|878|12|6|2|8|4|27|5|1|7|25|934|0|24|2|6|23|7|1|3|2|0|930|2|8|3|4|30|1|7|7|29|8|826|10|5|23|2|5|1|3|0|12|3|961|0|5|0|0|3|10|5|5|3|0|980|5|24|1|11|3|13|5|11|6|1|953|7|6|3|1|5|21|9|0|19|14|898
102,relu,relu,0,interleave,12,0.001,10,ce,ok,23.5523,94.1467,93.1,93.0262,93.36,93.3138,93.54,9,0.825299|0.347739|0.301134|0.275828|0.257991|0.245561|0.233811|0.223158|0.213325|0.204015,74.8356|89.86|91.1933|91.9622|92.5867|93.0111|93.2867|93.6267|93.8644|94.1467,88.78|90.78|91.64|91.8|91.56|92.56|91.98|92.8|93.54|93.1,88.6035|90.6558|91.5325|91.6495|91.4431|92.4727|91.889|92.7518|93.47|93.0262,948|0|2|5|2|8|20|0|9|10|0|1078|3|3|2|1|0|5|7|0|2|22|845|27|11|2|16|10|16|4|0|9|10|949|2|13|3|11|22|10|1|5|3|2|928|1|8|2|5|28|4|3|3|31|9|826|14|1|22|5|3|1|2|0|18|6|958|0|1|1|0|7|5|12|5|2|1|972|2|29|1|15|2|22|4|16|13|1|920|17|5|5|0|4|22|7|1|11|9|912
101,relu,relu,0,interleave,12,0.003,10,ce,ok,23.5723,94.6978,93.64,93.6135,93.88,93.8461,94.12,8,0.567671|0.3071|0.254986|0.229809|0.213972|0.198596|0.189787|0.18222|0.177875|0.172339,82.26|90.9422|92.3644|93.1333|93.5889|94.0533|94.3|94.5556|94.6133|94.6978,89.62|91.04|91.98|93.12|92.7|93.38|93.76|94.12|93.66|93.64,89.3725|90.9379|91.8745|93.0181|92.5951|93.2947|93.6957|94.0369|93.5767|93.6135,966|0|4|2|2|10|3|2|11|4|0|1046|15|4|3|2|0|3|24|2|7|1|875|21|5|2|11|3|27|3|0|2|9|982|0|13|0|1|14|8|0|0|6|0|941|2|3|1|4|26|6|0|4|43|8|815|11|1|20|10|8|1|7|1|11|7|944|0|11|0|1|0|17|22|7|4|0|961|1|22|0|2|4|23|3|10|6|1|941|21|5|0|2|13|11|4|0|18|6|917
102,relu,relu,0,interleave,12,0.003,10,ce,ok,19.8293,94.2356,92.94,92.8598,93.23,93.1824,93.62,9,0.534444|0.30007|0.264046|0.243522|0.227064|0.219118|0.210994|0.204075|0.194704|0.190155,83.3556|91.3089|92.2733|92.8556|93.2822|93.5222|93.7556|93.92|94.2467|94.2356,90.92|91.46|91.76|92.26|92.6|92.82|91.76|93.26|93.62|92.94,90.8274|91.3403|91.6638|92.0865|92.5296|92.7329|91.6425|93.1526|93.5378|92.8598,943|0|0|3|6|17|25|0|5|5|0|1076|5|3|3|0|0|3|8|1|6|18|852|16|20|3|14|4|19|3|0|18|15|934|5|16|1|6|14|20|1|2|1|1|946|1|5|3|4|19|2|5|1|20|7|843|14|0|8|18|5|2|6|0|21|5|947|0|3|1|0|5|7|5|14|1|0|974|4|25|0|16|4|22|10|21|12|1|906|19|8|3|0|0|42|7|0|10|4|902
103,relu,relu,0,interleave,12,0.003,10,ce,ok,19.8594,94.7311,93.96,93.8687,94.35,94.311,93.96,10,0.557809|0.285988|0.244495|0.222349|0.208648|0.198935|0.18946|0.18468|0.179573|0.175122,82.5489|91.56|92.6822|93.4267|93.8733|94.1578|94.3089|94.5067|94.5956|94.7311,91|89.7|92.5|92.66|93.02|92.06|93.52|93.16|93.7|93.96,90.8529|89.4615|92.4043|92.5667|92.9186|91.9999|93.3978|93.1024|93.6034|93.8687,970|0|2|3|4|4|7|1|10|3|0|1061|7|3|1|3|1|2|19|2|6|3|869|25|9|3|8|7|23|2|1|1|15|959|0|15|2|7|22|7|0|1|2|0|938|2|10|3|4|23|8|6|5|23|5|825|10|0|33|3|8|1|0|0|9|4|964|0|4|0|4|1|6|15|5|0|0|988|7|9|1|5|4|18|5|11|6|1|950|10|6|2|1|4|14|8|0|16|14|911
101,relu,relu,0,interleave,12,0.01,10,ce,ok,19.7742,94.1467,93.88,93.8298,94.08,94.0374,93.88,10,0.463409|0.293035|0.259623|0.244923|0.229862|0.223974|0.214452|0.210494|0.20674|0.200079,85.7533|91.5533|92.4333|92.8867|93.3178|93.5444|93.9178|93.8622|93.9689|94.1467,90.66|90.5|91.64|91.64|91.8|92.1|92.02|93.38|92.98|93.88,90.4769|90.4429|91.5363|91.4842|91.6694|92.0088|91.9579|93.2673|92.8597|93.8298,973|0|1|3|8|4|6|1|7|1|0|1058|12|8|2|2|0|2|14|1|8|3|884|19|10|0|6|5|19|1|1|1|16|967|0|14|0|7|17|6|3|1|2|0|930|2|4|4|2|35|4|2|3|40|5|837|4|1|14|8|6|3|3|4|13|16|933|0|11|1|0|1|14|5|5|2|0|994|6|8|5|9|12|18|11|17|1|1|924|13|10|0|0|9|17|8|0|15|9|908
102,relu,relu,0,interleave,12,0.01,10,ce,ok,19.8206,93.4622,92,91.9011,92.75,92.7156,92.96,8,0.464874|0.309751|0.27887|0.265141|0.254414|0.244862|0.240236|0.233507|0.230946|0.227655,85.5956|90.8511|91.7622|92.3978|92.6133|92.8756|93.0289|93.2067|93.3267|93.4622,90.96|91.78|92.14|91.6|92.86|92.52|91.36|92.96|92.92|92,90.8272|91.721|92.066|91.4104|92.8169|92.4061|91.2188|92.8904|92.813|91.9011,969|0|0|0|6|3|11|0|14|1|0|1073|4|3|2|0|4|2|10|1|8|15|824|14|26|2|12|5|47|2|2|12|10|893|1|22|4|6|67|12|0|1|3|0|937|0|5|2|8|27|8|0|1|14|2|822|29|2|29|11|5|1|0|0|21|3|955|0|5|0|1|10|13|2|12|0|0|968|7|22|5|11|0|7|5|10|27|0|935|11|7|4|1|3|24|7|0|12|19|899
103,relu,relu,0,interleave,12,0.01,10,ce,ok,23.8352,94.6222,93.98,93.9278,93.98,93.9326,93.98,10,0.470992|0.305814|0.266843|0.241482|0.222659|0.21027|0.203945|0.196875|0.190835|0.18388,85.3467|91.0356|92.0911|92.8867|93.46|93.9267|94.0356|94.2622|94.36|94.6222,91.12|89.46|91.78|92.44|92.76|92.24|93.7|93.08|93.64|93.98,90.9956|89.1939|91.6615|92.3252|92.7007|92.1559|93.6309|92.9933|93.5412|93.9278,961|0|2|0|6|15|6|0|13|1|0|1060|12|0|2|1|0|0|22|2|5|4|901|5|9|0|10|2|19|0|2|4|30|919|2|29|2|7|27|7|0|4|3|0|927|2|10|1|7|29|7|2|1|24|0|847|13|2|19|3|6|1|4|0|5|6|964|0|4|0|1|2|20|10|7|4|0|976|4|11|2|6|8|2|4|18|5|0|959|7|9|2|0|4|29|15|1|13|19|884
101,relu,relu,0,interleave,12,0.03,10,ce,ok,24.8099,91.2978,89.46,89.2723,90.29,90.2096,91.3,8,0.539032|0.394412|0.377572|0.354608|0.3505|0.359814|0.38693|0.385362|0.377569|0.364847,84.4822|89.7|90.4533|90.9378|91.0867|91.0889|90.4644|90.6244|90.9467|91.2978,83.08|90.26|90.48|90.38|91.02|89.92|91.02|91.3|90.26|89.46,81.3442|90.1493|90.3695|90.2445|90.9255|89.8502|90.9345|91.1941|90.2555|89.2723,972|0|2|1|4|0|10|1|14|0|0|1041|14|8|7|0|1|5|23|0|5|2|847|8|32|0|18|5|38|0|2|3|28|927|6|21|7|6|28|1|1|1|1|3|929|0|31|2|5|10|9|0|6|30|10|816|14|1|32|0|8|0|8|0|5|1|957|0|11|0|0|1|21|16|44|1|0|931|14|7|3|6|7|37|10|6|11|0|931|0|8|0|1|25|214|8|1|23|18|678
