seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
1,relu,relu,0,interleave,128,0.001,10,ce,ok,86.1584,98.1178,96.96,96.9727,97,96.973,97.04,9,0.68901|0.272543|0.203902|0.161112|0.132216|0.11181|0.0961305|0.0840535|0.0734408|0.0649703,81.4178|92.1511|94.0467|95.3178|96.1933|96.8311|97.2622|97.5822|97.9378|98.1178,90.82|92.8|94.48|95.28|95.98|96.62|96.54|96.86|97.04|96.96,90.7889|92.7499|94.4613|95.2495|95.9803|96.6092|96.5306|96.8495|97.0457|96.9727,948|0|0|1|1|2|3|0|4|4|0|1139|3|2|8|0|0|2|9|1|1|1|932|11|9|0|2|3|10|0|0|0|5|995|1|18|0|4|4|6|1|0|5|0|966|1|5|0|1|15|2|1|3|5|1|842|4|0|7|4|4|0|1|0|4|9|968|0|5|0|2|1|10|7|8|0|0|995|1|21|2|2|2|8|4|5|1|0|952|6|1|0|1|4|14|3|0|3|1|963
4,relu,relu,0,interleave,128,0.001,10,ce,ok,86.1844,98.0067,97.24,97.2365,97.08,97.0464,97.24,10,0.713314|0.280366|0.212897|0.168378|0.139713|0.118761|0.102037|0.0885221|0.0782557|0.0690489,80.6489|91.94|93.9711|95.1044|95.9489|96.6133|97.1356|97.5467|97.72|98.0067,90.8|93.26|94.5|95.46|95.52|96.4|96.58|96.66|96.74|97.24,90.7169|93.2331|94.5014|95.4545|95.5109|96.3867|96.5767|96.6603|96.7227|97.2365,941|0|0|1|1|3|7|0|8|2|0|1152|2|0|3|1|0|2|3|1|0|6|926|4|6|2|6|8|11|0|0|3|6|974|2|24|0|11|7|6|0|0|6|0|963|1|9|1|2|12|0|2|3|6|0|845|4|0|5|4|2|1|0|0|0|5|980|0|3|0|0|3|5|1|4|0|1|1025|1|5|1|7|2|5|3|5|5|1|951|2|3|1|0|4|16|2|0|10|3|951
3,relu,relu,0,interleave,128,0.001,10,ce,ok,86.2323,98.1067,96.96,96.9605,97.01,96.9795,97.16,9,0.683266|0.280801|0.211269|0.166099|0.135883|0.113823|0.0973204|0.0839593|0.0741302|0.0648427,81.0089|92.0067|93.9267|95.2667|96.0356|96.6822|97.2711|97.5978|97.8111|98.1067,90.58|93.08|94.1|95.3|95.3|96.4|96.82|96.9|97.16|96.96,90.5155|93.0428|94.0859|95.289|95.319|96.388|96.8099|96.8964|97.1504|96.9605,947|0|5|1|1|1|3|0|2|3|0|1151|3|1|2|0|1|3|2|1|1|5|940|6|4|0|3|6|3|1|0|3|5|1003|0|12|0|7|0|3|0|0|5|2|948|0|7|3|1|28|0|2|5|9|1|834|5|0|5|8|3|1|0|0|2|4|978|1|2|0|0|1|4|3|3|1|0|1017|1|15|3|6|4|20|2|9|5|1|927|5|3|0|0|9|8|3|0|11|0|956
2,relu,relu,0,interleave,128,0.001,10,ce,ok,86.2419,98.1244,96.96,96.957,97.15,97.1189,96.96,10,0.709768|0.273602|0.207084|0.165406|0.137078|0.115614|0.0990036|0.0861501|0.0753499|0.066677,79.7489|92.0733|94.0133|95.2067|96.08|96.6422|97.1689|97.46|97.8733|98.1244,90.74|92.88|94.46|95.1|95.84|95.98|96.16|96.7|96.86|96.96,90.6491|92.8489|94.4373|95.0916|95.8345|95.9615|96.1493|96.6899|96.8495|96.957,954|0|1|1|1|0|2|0|3|1|0|1153|2|3|2|0|1|1|2|0|2|5|943|4|3|1|3|4|4|0|0|5|6|1005|1|9|0|6|0|1|2|1|8|0|945|1|9|3|3|22|2|2|4|18|0|822|9|0|5|7|3|1|0|0|1|3|981|0|2|0|1|2|6|4|3|0|0|1020|1|8|3|9|8|11|2|2|6|1|938|2|4|2|1|9|7|0|0|11|2|954
6,relu,relu,0,interleave,128,0.001,10,ce,ok,84.7691,98.1267,97.14,97.1322,97.1,97.069,97.14,10,0.714197|0.272211|0.208198|0.166317|0.136295|0.115182|0.0986905|0.0858702|0.0751662|0.0659538,80.6556|92.1578|94.0244|95.26|96.0044|96.6689|97.1489|97.5267|97.9111|98.1267,90.7|93.34|94.48|95.22|95.8|96.12|96.64|96.84|96.9|97.14,90.6112|93.2979|94.4665|95.2072|95.8057|96.1074|96.6298|96.8206|96.8951|97.1322,952|0|0|1|1|1|3|0|4|1|0|1150|3|1|4|0|1|2|2|1|4|3|927|8|6|0|4|10|6|1|1|5|1|992|1|10|1|14|6|2|1|1|7|0|959|0|6|2|2|16|2|1|6|7|2|829|10|0|6|6|3|1|0|1|1|1|981|0|3|0|1|1|4|2|2|0|0|1030|1|4|6|6|2|7|0|3|4|1|952|1|4|2|0|7|12|4|0|19|4|938
5,relu,relu,0,interleave,128,0.001,10,ce,ok,84.858,98.0533,97.18,97.1777,97.06,97.03,97.18,10,0.680121|0.274047|0.208585|0.16393|0.136206|0.114546|0.0996829|0.0874257|0.0765737|0.0683795,82.1978|92.1489|94.0911|95.3844|96.1133|96.7622|97.1778|97.4822|97.8267|98.0533,91.02|92.68|94.66|95.42|95.98|96.54|96.2|96.8|97.08|97.18,90.9179|92.654|94.6414|95.407|95.9747|96.5339|96.1859|96.7912|97.0681|97.1777,947|0|2|1|1|0|6|0|5|1|0|1148|4|0|3|0|2|3|4|0|2|2|942|4|7|0|5|3|3|1|0|4|10|992|1|10|1|9|4|2|1|0|7|0|965|0|11|2|1|7|1|0|5|6|2|832|9|0|9|5|3|1|0|1|1|1|981|0|3|0|0|1|10|0|4|0|0|1020|1|9|3|4|7|8|2|2|8|0|947|1|4|2|1|9|21|3|0|15|3|932
7,relu,relu,0,interleave,128,0.001,10,ce,ok,84.7896,98.0022,97.12,97.1115,96.99,96.9588,97.12,10,0.693234|0.275087|0.206903|0.164855|0.136075|0.115804|0.0991012|0.0869704|0.0763827|0.0683819,81.3756|92.0289|94.0489|95.2689|96.1044|96.6689|97.1889|97.4667|97.7867|98.0022,90.62|93.68|94.84|95.24|95.7|96.22|96.32|96.72|96.8|97.12,90.5227|93.6663|94.8214|95.2331|95.6788|96.2125|96.3105|96.713|96.7931|97.1115,947|0|1|1|1|0|4|0|8|1|0|1152|3|0|3|0|0|2|4|0|1|5|938|5|5|0|2|6|7|0|0|4|3|996|1|15|0|4|9|1|1|1|8|1|951|2|8|2|2|18|1|2|3|11|0|837|6|0|7|2|4|1|2|0|1|6|973|0|4|0|1|2|7|9|4|1|0|1011|1|9|3|6|4|6|0|3|1|1|957|1|4|2|0|6|15|6|0|15|5|937
8,relu,relu,0,interleave,128,0.001,10,ce,ok,84.8146,98.1,97.06,97.0547,97.15,97.1098,97.06,9,0.679108|0.276025|0.208367|0.165672|0.135608|0.114296|0.0986049|0.084766|0.0747475|0.0657971,82.0756|92.0867|94.1289|95.3|96.0644|96.7422|97.1356|97.5622|97.8022|98.1,90.5|92.84|94.7|95.02|96.2|96.5|96.68|96.9|97.06|97.06,90.4542|92.8024|94.6763|94.9737|96.1878|96.502|96.6707|96.894|97.0565|97.0547,950|0|0|1|1|1|5|0|3|2|0|1155|1|1|3|0|1|3|0|0|2|3|942|3|4|1|3|7|3|1|0|3|8|998|1|10|0|9|3|1|1|0|9|0|962|0|7|1|1|13|1|1|5|17|1|825|6|0|8|5|4|1|0|0|2|4|978|0|2|0|0|0|5|1|4|0|0|1025|1|9|4|5|10|12|3|3|4|1|936|4|2|2|0|13|11|2|0|15|1|944
9,relu,relu,0,interleave,128,0.001,10,ce,ok,84.5877,98.0822,97.2,97.1885,97.13,97.0984,97.2,10,0.681793|0.278432|0.212506|0.168268|0.138226|0.117521|0.100965|0.0874198|0.0760088|0.0670394,82.4644|91.9222|93.8778|95.1378|96.0711|96.5644|97.08|97.46|97.8444|98.0822,90.86|92.78|94.06|95.46|95.8|96.3|96.36|96.64|96.9|97.2,90.8132|92.7107|94.0315|95.4548|95.7889|96.2886|96.3525|96.6306|96.8951|97.1885,948|0|0|1|1|3|4|0|5|1|0|1151|1|1|5|0|0|2|3|1|1|6|924|10|4|1|2|9|11|1|0|1|5|995|1|15|0|11|3|2|1|0|6|0|967|1|7|2|1|9|0|1|5|10|1|840|3|0|5|4|3|1|0|1|2|9|970|0|5|0|1|3|6|3|3|1|0|1015|1|12|1|4|2|10|1|5|2|1|953|3|2|1|1|7|15|3|0|9|2|950
10,relu,relu,0,interleave,128,0.001,10,ce,ok,84.5274,98.0267,97.04,97.0407,97.13,97.1002,97.04,10,0.696726|0.268813|0.204023|0.164308|0.13743|0.116895|0.101157|0.0885664|0.0785132|0.0695254,80.8267|92.2978|94.2|95.3244|96.0489|96.6156|97.1133|97.4867|97.7911|98.0267,91.24|93.52|94.7|95.5|95.64|96.44|96.42|96.64|96.98|97.04,91.1732|93.5014|94.6755|95.4887|95.63|96.4288|96.4103|96.639|96.9703|97.0407,948|0|0|1|1|3|3|0|3|4|0|1143|4|0|5|0|0|3|8|1|1|1|938|4|4|1|6|9|4|1|0|4|7|984|1|16|0|14|2|5|1|0|5|0|960|1|5|3|1|18|0|0|4|8|1|832|8|1|4|11|4|1|0|0|1|2|980|0|3|0|0|0|5|0|3|0|0|1030|1|6|4|2|6|10|6|4|1|1|940|8|2|2|0|3|7|0|0|18|0|958
