seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
101,relu,relu,0,interleave,256,0.001,10,ce,ok,815.718,52.9444,50.36,50.5317,51.24,51.5001,50.36,10,1.90438|1.69158|1.59916|1.53492|1.48646|1.44268|1.40681|1.37403|1.34362|1.31556,30.8089|39.14|42.8467|45.3844|46.8222|48.4|49.8511|50.9578|52.0978|52.9444,36.9|41.48|44.56|45.42|44.5|45.5|46.84|49.28|49.12|50.36,35.2679|40.9051|42.0945|44.5583|44.7723|45.076|45.6274|48.8156|48.0392|50.5317,653|27|94|26|33|13|18|24|90|22|63|610|35|41|9|20|19|23|74|106|65|13|453|100|144|74|74|55|13|9|41|7|112|388|49|204|107|39|19|34|63|6|194|64|441|40|101|66|20|5|31|6|133|209|60|402|73|48|29|9|12|7|102|100|125|55|560|20|12|7|45|6|80|79|99|79|29|538|15|30|150|54|39|33|25|24|7|11|621|36|73|175|31|64|21|21|29|64|64|458
102,relu,relu,0,interleave,256,0.0003,10,ce,ok,816.031,48.8467,46.02,44.8554,47.07,46.0019,47.3,9,2.04353|1.82868|1.73264|1.66312|1.60838|1.56186|1.52384|1.49103|1.46121|1.43568,26.2222|34.8867|38.3333|40.7889|42.9044|44.7044|45.7178|46.9733|48.0467|48.8467,33.08|36.24|39.58|40.76|43.54|44|45.76|45.14|47.3|46.02,31.4395|35.2188|38.4242|40.5755|42.7901|43.928|45.0322|44.2934|46.1811|44.8554,673|23|34|12|20|10|23|69|46|90|64|492|1|15|9|16|13|50|31|309|124|24|249|78|131|65|134|152|12|31|59|17|53|260|51|170|140|130|19|101|89|8|99|35|371|38|135|182|11|32|48|14|63|165|52|319|98|172|24|45|20|9|52|64|105|41|582|73|10|44|49|10|37|43|52|45|27|661|2|74|273|56|4|20|14|20|9|28|414|162|59|104|4|25|8|12|21|65|16|686
102,relu,relu,0,interleave,256,0.001,10,ce,ok,816.051,52.9822,47.7,46.5478,49.07,48.0118,49.88,9,1.90724|1.68813|1.59424|1.53067|1.48291|1.44271|1.40861|1.37735|1.34621|1.31952,30.8444|39.4867|42.9711|45.5|47.0822|48.4978|49.6644|50.9533|51.9178|52.9822,37.66|41.76|43.62|44.86|47.74|46.8|47.9|47.96|49.88|47.7,36.892|40.8041|42.214|44.6822|47.1115|46.568|46.847|47.4687|49.0601|46.5478,598|36|48|19|23|9|24|85|36|122|30|582|10|22|2|7|22|31|14|280|61|24|307|86|104|54|169|146|5|44|32|19|50|267|47|173|178|124|11|99|50|16|104|43|334|23|180|203|9|38|33|17|47|159|44|328|107|193|9|63|10|13|38|48|60|30|684|67|3|47|29|16|29|51|44|33|27|685|4|82|178|93|26|21|18|18|11|35|396|204|29|116|7|23|5|12|14|57|11|726
101,relu,relu,0,interleave,256,0.0003,10,ce,ok,816.167,48.7556,47.42,47.1218,48.9,48.6311,47.42,10,2.04086|1.82657|1.73276|1.66672|1.61323|1.56669|1.529|1.49651|1.46867|1.44139,26.1867|34.6511|37.9289|40.5556|42.5267|44.4911|45.8978|46.9089|47.8489|48.7556,32.44|37.14|38.88|40.9|42.68|43.18|44.46|46.72|46.92|47.42,29.7098|36.53|37.4705|40.2103|42.6534|42.4104|43.3564|45.8191|45.9881|47.1218,598|28|71|27|33|9|31|32|144|27|52|596|9|44|13|20|28|29|87|122|89|26|301|122|169|53|154|53|23|10|44|11|78|383|58|150|162|42|33|39|70|9|121|70|435|35|160|67|22|11|28|8|82|252|76|321|113|67|39|14|11|6|51|99|111|30|648|17|17|10|59|18|60|87|105|67|55|495|20|34|150|58|15|40|20|14|14|11|636|42|66|169|13|60|22|19|37|49|88|477
102,relu,relu,0,interleave,256,0.0001,10,ce,ok,816.193,41.6044,41.22,40.2062,42.11,41.281,41.22,10,2.19348|1.99576|1.90119|1.84635|1.80207|1.76307|1.72905|1.69838|1.67041|1.64491,20.9511|28.6689|32.5022|34.6378|36.1178|37.5133|38.5511|39.7756|40.8444|41.6044,25.88|30.98|33.36|34.82|37.16|37.08|38.16|38.74|40.56|41.22,23.2229|28.0996|31.3878|33.4221|35.9015|36.1292|37.2239|37.7811|39.5103|40.2062,571|31|41|18|19|16|23|84|106|91|86|431|6|28|17|29|28|62|48|265|152|24|205|63|157|86|138|135|17|23|59|26|59|237|50|220|111|143|18|77|86|19|116|34|331|55|136|183|16|24|42|19|77|147|56|342|94|162|29|32|9|17|85|92|123|77|490|63|9|35|57|29|34|41|68|49|39|599|10|74|240|69|14|22|10|32|7|38|419|149|71|116|6|31|10|22|29|81|48|586
101,relu,relu,0,interleave,256,0.0001,10,ce,ok,816.384,41.5178,40.6,39.7778,42.12,41.3203,40.6,10,2.19467|1.9881|1.90092|1.84715|1.80153|1.76297|1.72917|1.70001|1.67354|1.64773,20.9733|28.3711|32.3356|34.4511|36.1022|37.24|38.4111|39.4378|40.6289|41.5178,25.58|31.3|33.14|35|35.5|37.24|37.74|39.32|40.42|40.6,20.7155|29.4272|30.9883|33.7084|34.9948|36.3684|36.3814|37.6483|40.1686|39.7778,520|76|40|35|25|13|26|45|174|46|54|638|5|35|16|18|41|32|72|89|128|42|195|93|168|71|187|67|39|10|49|68|56|312|52|174|157|57|38|37|80|41|85|69|343|46|202|93|25|16|40|46|71|195|71|321|127|67|47|15|8|37|60|127|99|61|555|20|12|21|58|65|35|77|124|50|71|433|26|61|168|139|11|39|9|20|13|16|526|59|65|301|5|37|11|15|48|47|102|369
102,relu,relu,0,interleave,256,0.003,10,ce,ok,744.435,51.7933,44.24,42.3584,44.59,42.4568,48.18,9,1.85627|1.67071|1.58759|1.5363|1.49467|1.45349|1.41934|1.39463|1.3639|1.33911,32.4933|39.9333|42.9844|45.0644|46.3133|47.8733|48.94|49.9578|51.0511|51.7933,39.18|39.2|40.6|44.12|46.08|45.56|46.66|46.94|48.18|44.24,37.0777|38.4372|37.7182|44.1017|45.8919|45.238|45.7306|46.3216|47.6949|42.3584,592|69|15|11|59|11|15|37|19|172|41|612|8|8|15|12|13|26|11|254|119|33|189|70|215|58|137|119|4|56|63|30|35|188|104|160|176|132|14|98|66|14|45|23|495|27|139|139|4|48|37|28|39|134|99|285|118|186|14|60|20|18|35|45|144|34|594|50|2|58|42|28|18|29|81|38|27|604|2|131|193|150|18|7|61|16|13|19|210|313|43|155|3|13|12|13|27|36|8|690
101,relu,relu,0,interleave,256,0.003,10,ce,ok,744.976,52.0467,49.1,48.7869,50.2,49.9252,49.1,10,1.85619|1.67353|1.59087|1.53633|1.49275|1.45239|1.41869|1.38893|1.36307|1.33479,32.2067|39.62|42.8467|44.68|46.4844|48.0222|49.2578|50.2267|51.1844|52.0467,36.9|39.82|44.16|45.18|44.16|46.56|44.98|47.88|48.56|49.1,35.7154|39.4122|41.3071|44.6426|43.7075|46.2461|43.7599|46.9919|48.1889|48.7869,693|25|22|26|49|6|20|28|102|29|79|578|6|44|22|10|25|23|88|125|122|12|278|137|195|69|107|44|22|14|55|12|42|421|81|158|113|51|29|38|86|7|96|86|471|36|127|54|25|12|48|8|56|274|81|328|77|62|43|23|16|9|46|97|126|58|591|17|21|19|58|9|47|90|121|64|31|518|19|43|167|54|8|33|33|8|11|10|616|60|82|151|8|58|21|5|25|63|61|526
101,tanh,tanh,0,interleave,256,0.0003,10,ce,ok,773.474,46.6022,45.54,45.0996,46.94,46.4591,45.54,10,1.98286|1.81669|1.76133|1.7142|1.66735|1.62283|1.58703|1.55773|1.53281|1.50694,29.48|35.6556|37.7956|39.5889|41.2156|42.8111|43.7844|45.0289|45.8422|46.6022,33.46|37.56|38.08|39.66|40.16|40.52|42.46|44.08|43.7|45.54,31.3695|37.0658|36.9302|38.8112|39.9332|39.4909|41.3122|42.9205|42.655|45.0996,582|42|59|32|24|15|34|29|148|35|52|608|11|49|17|21|34|28|75|105|106|32|264|117|132|65|191|58|25|10|38|27|73|373|47|151|171|41|29|50|77|14|96|92|367|47|199|74|22|12|31|23|68|249|75|315|124|61|36|18|10|19|42|111|89|34|650|19|13|13|52|29|49|98|99|70|58|470|23|52|139|80|8|41|15|24|11|15|606|61|66|224|8|50|16|14|50|44|69|459
102,tanh,tanh,0,interleave,256,0.0003,10,ce,ok,774.046,46.6089,43.98,42.8153,45.05,44.0168,45.36,9,1.99091|1.82129|1.76099|1.71095|1.66267|1.62039|1.58617|1.55703|1.53039|1.50747,29.0756|35.7489|37.9067|39.8422|41.2978|42.6311|43.6556|44.8067|45.58|46.6089,34.22|37.12|38.52|39.2|41.98|42.9|43.04|43.12|45.36|43.98,33.4108|36.4361|37.5013|38.9677|41.2139|42.6739|41.9983|42.4|44.3183|42.8153,665|28|53|10|16|7|25|61|47|88|82|478|10|14|11|10|22|63|38|272|136|36|299|66|81|68|146|136|9|23|63|23|77|240|48|171|129|128|22|99|94|10|157|35|295|44|145|179|10|31|62|20|76|144|56|315|86|177|19|45|25|11|78|70|83|50|565|71|11|36|62|27|38|47|45|35|31|628|7|80|301|63|9|14|13|16|9|28|381|166|88|111|5|24|4|11|30|73|15|639
