seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
102,relu,relu,0,interleave,12,0.003,10,ce,ok,43.725,38.2911,37.24,35.6522,37.66,35.9938,37.62,9,1.97182|1.85239|1.80859|1.7778|1.75973|1.74683|1.73594|1.723|1.71284|1.70535,26.3111|32.2667|34.0311|35.4111|36.0778|36.3178|37.1089|37.5089|37.7333|38.2911,32.36|31.48|34.48|37.14|36.88|35.94|36.52|35.76|37.62|37.24,28.913|27.7352|31.0574|35.325|34.4113|34.2322|35.8353|33.7447|36.3218|35.6522,404|15|20|28|48|3|51|26|384|21|41|386|7|27|50|10|69|31|266|113|147|13|138|44|248|23|229|75|75|8|46|21|57|166|156|116|280|58|65|35|67|10|87|40|411|8|241|64|61|11|39|19|55|122|175|194|218|92|70|16|9|18|21|64|173|24|627|29|27|8|90|10|38|45|190|22|77|415|62|51|95|48|4|27|29|13|16|12|727|29|43|176|3|36|26|6|56|40|316|298
103,relu,relu,0,interleave,12,0.003,10,ce,ok,43.7579,37.6911,35.06,32.5559,35.41,33.2425,36.8,8,2.00866|1.85908|1.83075|1.80888|1.79437|1.78385|1.77351|1.75881|1.7469|1.73627,24.18|32.3|33.5089|34.0667|34.7244|34.9844|35.4489|36.0978|36.6556|37.6911,33.06|33.54|33.3|35.14|34.02|33.02|36.16|36.8|36.14|35.06,30.1598|31.3848|31.229|33.9393|32.9855|28.4346|34.4648|36.0565|34.4987|32.5559,655|18|12|14|15|22|11|70|128|55|107|284|19|35|12|28|24|51|118|322|206|17|83|22|154|130|69|258|33|28|83|22|42|112|35|306|54|206|46|94|121|11|73|27|230|138|66|286|21|27|73|6|57|73|35|398|33|216|57|52|15|13|64|87|154|206|244|154|17|46|126|10|18|19|31|90|14|587|16|89|341|46|14|19|3|47|6|24|426|74|169|76|11|25|6|22|22|79|68|522
101,relu,relu,0,interleave,12,0.003,10,ce,ok,43.824,34.5378,33.36,31.3424,33.76,31.4797,34.34,8,2.03047|1.95351|1.90391|1.86151|1.84747|1.83242|1.81287|1.79742|1.78303|1.76901,22.2489|24.9422|27.4289|29.8267|30.4|30.9178|32.64|33.0311|34.0644|34.5378,22.6|24.64|28.74|29.4|29.72|31.54|29.64|34.34|33.96|33.36,15.99|19.8358|26.8247|27.1213|27.6428|29.6911|27.275|32.8487|32.8959|31.3424,382|6|32|140|14|1|52|68|222|83|33|250|10|138|15|1|49|46|100|358|118|8|57|200|166|2|238|164|18|29|23|10|34|462|47|18|236|114|11|45|51|1|64|161|262|0|259|157|19|26|25|2|28|484|67|41|187|121|20|25|6|1|13|186|66|1|617|87|1|22|34|8|41|170|106|2|146|416|14|63|173|23|15|148|2|10|17|28|384|200|36|83|3|127|8|1|95|43|99|505
103,relu,relu,0,interleave,12,0.001,10,ce,ok,43.8416,37.8111,35.9,34.774,36.88,35.8574,37.14,8,2.02083|1.84962|1.80084|1.77793|1.76566|1.75379|1.74127|1.72898|1.71851|1.70953,23.8956|32.46|34.5889|35.4222|35.9978|36.5578|36.7667|37.0622|37.3333|37.8111,31.06|33.76|34.68|35.82|35.18|35.44|37.06|37.14|36.26|35.9,28.171|32.533|33.0349|34.2527|34.7081|33.752|35.8998|36.5798|34.7303|34.774,681|24|64|10|6|11|25|32|124|23|129|375|29|32|9|14|43|28|161|180|203|30|350|46|51|50|162|70|28|10|86|33|180|207|22|150|166|60|44|52|125|19|337|28|115|30|205|101|22|18|78|21|174|129|23|274|142|66|63|30|23|28|185|89|48|65|479|50|7|26|169|32|151|41|37|48|66|389|21|46|384|76|27|22|2|14|9|7|416|43|190|145|19|31|5|9|29|38|132|402
101,relu,relu,0,interleave,12,0.001,10,ce,ok,43.9297,40.5778,40.12,37.0998,39.52,36.652,40.18,9,2.03311|1.87953|1.81709|1.76506|1.723|1.70073|1.68334|1.66652|1.64964|1.63894,23.1778|31.6111|34.2733|36.1067|37.64|38.1733|39.3|39.8178|40.2822|40.5778,29.92|33.7|35.86|37.04|39.06|37.52|36.84|40.04|40.18|40.12,28.0596|32.4484|34.6607|35.3107|37.1712|36.5085|35.8165|38.7562|38.9483|37.0998,410|13|33|76|17|2|29|92|230|98|50|363|4|74|9|2|29|62|102|305|96|18|89|148|149|3|247|166|48|36|27|18|27|436|47|16|185|136|36|72|47|4|47|116|223|2|268|237|27|29|22|6|33|442|49|43|142|178|45|40|7|9|13|206|62|2|578|82|10|31|27|12|22|99|57|7|49|621|18|88|111|35|8|75|1|4|12|26|608|120|37|97|3|69|6|1|28|78|100|581
102,relu,relu,0,interleave,12,0.001,10,ce,ok,43.9338,40.1444,39.06,38.085,39.58,38.5608,40.02,9,2.02953|1.85134|1.78734|1.74985|1.72401|1.70231|1.68828|1.67273|1.65594|1.64237,23.3511|32.0378|34.3711|36.0467|37.2889|37.9067|38.4733|39.1733|39.7533|40.1444,29.32|32.52|35.38|36.8|37.16|35.26|38.16|39.1|40.02|39.06,26.1623|30.1212|33.9348|35.1153|35.4858|34.1669|37.7185|37.518|38.3765|38.085,559|40|46|13|33|7|22|42|206|32|52|485|10|25|41|18|41|30|167|131|186|33|170|47|287|52|117|84|16|8|75|40|104|155|120|191|167|79|35|34|96|15|119|24|472|25|128|92|27|2|61|18|117|108|126|275|123|108|47|17|31|18|72|70|235|39|493|27|7|8|123|29|62|43|157|45|36|460|15|30|219|98|17|27|19|15|7|11|547|40|95|201|7|37|17|12|52|61|176|342
103,relu,relu,0,interleave,12,0.03,10,ce,ok,43.2863,10.1844,9.56,1.74548,10,1.81835,10.54,4,2.30947|2.30956|2.30949|2.30922|2.30956|2.30982|2.30923|2.30925|2.3101|2.3093,10.1022|9.88222|9.91778|10.1333|10.0556|10.1111|9.92444|10.0733|9.42444|10.1844,9.52|10|9.9|10.54|9.52|10.54|10.06|10|9.88|9.56,1.7385|1.81818|1.80164|1.907|1.7385|1.907|1.82809|1.81818|1.79833|1.74548,0|0|0|1|0|0|999|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0
101,relu,relu,0,interleave,12,0.03,10,ce,ok,43.4708,9.88,9.98,1.81488,10.04,1.89852,14.2,5,2.30609|2.30901|2.24608|2.30536|2.30313|2.30881|2.30901|2.30879|2.30916|2.30926,9.93111|10.0956|13.26|10.2467|10.3756|9.85778|9.95111|10.2644|9.90889|9.88,9.96|10|10.24|10.64|14.2|9.9|9.82|10.06|9.52|9.98,1.81157|1.81818|2.40754|2.31901|4.96376|1.80197|1.78871|1.82843|1.7385|1.81488,0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|996|4|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0
103,relu,relu,0,interleave,12,0.01,10,ce,ok,43.5126,22.1756,21.66,11.3894,22.71,12.0221,21.66,10,2.15272|2.11974|2.09312|2.08771|2.0829|2.08023|2.04907|2.01373|2.01192|2.00515,16.2156|16.5156|16.8578|17.2556|17.1267|17.1378|19.8444|21.8|21.7556|22.1756,17.76|16.36|16.48|17.42|18.04|18.22|21.48|21.44|19.34|21.66,8.90958|7.4881|7.08145|7.70859|8.04308|7.99999|15.8747|13.4379|11.2971|11.3894,765|0|42|0|0|0|108|0|3|82|217|0|15|2|0|0|146|0|18|602|235|0|76|2|0|0|610|0|2|75|129|0|81|3|0|0|641|0|2|144|153|0|48|3|0|0|731|0|1|64|130|0|62|3|0|0|736|0|3|66|40|0|35|1|0|0|832|0|1|91|190|0|74|2|0|0|612|0|7|115|738|0|23|3|0|0|60|0|3|173|274|0|15|0|0|0|110|0|9|592
102,relu,relu,0,interleave,12,0.03,10,ce,ok,43.4535,10.0089,9.52,1.7385,10,1.81818,10.44,3,2.30983|2.30976|2.30945|2.30978|2.30927|2.3094|2.30904|2.30982|2.309|2.30903,9.87111|9.70222|9.97111|10.0022|10.16|10.0289|10.1956|9.94667|9.97333|10.0089,9.82|9.96|10.44|9.56|10.44|9.82|10.06|9.56|9.52|9.52,1.78838|1.81157|1.89062|1.74516|1.89062|1.78838|1.82809|1.74516|1.7385|1.7385,0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0
