seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
2,relu,relu,0,interleave,64,0.001,10,ce,ok,177.266,49.8178,46.88,46.6792,47.99,47.8959,46.88,10,1.92128|1.71011|1.62493|1.57022|1.52882|1.49472|1.47023|1.44866|1.42809|1.40847,30.1578|38.3911|41.8867|43.8|45.3378|46.7022|47.5156|48.3|48.8956|49.8178,36.74|38.88|40.58|44.14|44.62|42.94|45.26|46.18|45.94|46.88,35.9315|36.6351|39.7002|44.0098|44.1289|41.1687|44.3588|44.8119|44.5596|46.6792,527|38|35|102|36|14|17|46|139|46|18|660|4|68|15|22|7|21|78|107|72|26|219|222|169|63|125|75|17|12|16|16|37|583|51|96|92|47|27|35|48|13|75|162|423|48|100|96|25|10|11|8|44|413|65|280|63|65|35|16|4|10|28|236|148|33|494|23|7|17|21|19|31|140|84|69|33|533|19|51|129|74|7|97|21|7|4|15|590|56|34|219|6|83|20|16|17|47|68|490
3,relu,relu,0,interleave,64,0.001,10,ce,ok,177.397,49.5533,48.36,47.8275,49.08,48.6598,48.36,10,1.91905|1.71755|1.63903|1.58337|1.53743|1.50278|1.47576|1.45244|1.43295|1.41044,30.0956|38.1333|41.2889|43.3022|44.9533|46.2689|47.3244|48.1933|48.8378|49.5533,35.06|40.04|38.36|41.52|43.6|44.58|44.58|46.52|47.48|48.36,33.6625|38.6862|36.1774|40.5827|41.5529|43.4657|43.8138|46.3141|46.7495|47.8275,619|24|57|19|18|25|26|60|118|34|78|513|24|28|7|39|16|36|70|189|102|16|317|91|73|107|149|118|14|13|39|12|77|288|23|282|140|77|18|44|59|5|142|58|314|70|166|153|24|9|27|6|94|158|29|445|97|108|20|16|5|9|86|81|58|74|626|39|7|15|37|9|44|55|41|95|45|634|9|31|162|43|24|30|11|35|13|24|600|58|64|124|12|39|13|27|36|71|62|552
6,relu,relu,0,interleave,64,0.001,10,ce,ok,177.603,49.4822,46.12,45.4952,47.1,46.4589,47.02,7,1.92771|1.71818|1.634|1.57664|1.53747|1.50371|1.47852|1.45309|1.4338|1.41362,29.6956|38.2578|41.7156|43.7133|45.0822|46.4111|47.2844|48.2756|48.8311|49.4822,36.72|38.74|43.12|43.56|44.22|45.76|47.02|46.5|47.02|46.12,35.8768|36.9687|42.0527|43.2909|43.1752|44.4656|45.8787|46.6103|46.7734|45.4952,487|95|52|45|7|15|43|21|178|57|15|718|20|27|4|22|21|10|47|116|86|50|406|95|36|69|173|39|24|22|21|34|141|314|15|195|197|11|24|48|52|29|252|63|224|61|225|53|29|12|14|28|124|219|13|374|153|28|21|26|3|17|106|86|33|32|687|11|5|20|27|41|104|82|42|133|82|394|16|79|66|159|20|30|9|22|18|11|598|67|19|272|11|40|5|20|39|25|61|508
5,relu,relu,0,interleave,64,0.001,10,ce,ok,178.784,49.8867,47.84,46.1675,47.81,46.5828,47.84,10,1.92404|1.72116|1.63545|1.57593|1.53178|1.5021|1.47113|1.44722|1.42481|1.40423,29.7444|38.2911|41.5556|43.7378|45.3667|46.2267|47.1089|48.2178|49.2156|49.8867,36.1|40.3|40.06|42.98|45.24|45.52|44.4|47.14|45.14|47.84,34.3102|39.5431|38.3805|41.591|44.4674|45.112|43.3814|45.6707|43.5848|46.1675,475|32|31|18|16|10|28|36|205|149|27|495|4|18|6|7|19|30|65|329|95|26|226|102|142|52|167|112|31|47|52|23|46|325|46|110|168|95|38|97|62|8|72|71|385|26|168|130|36|42|28|16|55|245|47|251|121|129|52|56|13|17|23|77|93|31|654|28|17|47|24|22|28|43|57|34|54|614|20|104|59|53|11|19|11|5|15|19|645|163|17|95|7|31|6|10|29|53|41|711
4,relu,relu,0,interleave,64,0.001,10,ce,ok,178.887,49.3533,45.92,45.4645,47.62,47.2144,46.74,9,1.93528|1.72257|1.63726|1.57779|1.5349|1.49971|1.47417|1.44917|1.43162|1.4128,29.2556|38.2778|41.5489|43.7378|45.4933|46.6356|47.3622|48.4111|48.9333|49.3533,35.84|39.86|41.82|44|44.54|45.54|44.1|45.54|46.74|45.92,33.3919|39.1022|40.8067|43.2948|43.2077|43.3071|42.6115|45.5607|46.6489|45.4645,632|25|26|21|12|46|20|17|165|36|58|554|10|28|3|60|19|24|109|135|132|18|248|109|67|176|132|62|42|14|48|14|43|370|17|295|109|21|38|45|101|7|117|88|265|142|170|66|35|9|32|6|49|218|15|492|81|46|36|25|13|10|60|147|53|98|568|16|22|13|74|9|46|83|51|161|46|458|25|47|132|45|3|34|8|48|5|6|679|40|70|162|6|49|5|40|22|30|120|496
1,relu,relu,0,interleave,64,0.001,10,ce,ok,178.917,49.3467,46.94,46.3029,47.59,47.2157,47,9,1.92462|1.71939|1.64066|1.58448|1.53913|1.506|1.47739|1.4545|1.43462|1.41548,30.0133|38.3044|41.06|43.3044|44.9667|45.98|46.9667|47.7|48.6511|49.3467,36.5|37.22|42.12|43.42|44.46|42.92|46.14|46.96|47|46.94,35.5133|34.9868|41.5473|42.1848|43.8501|42.7623|45.5208|45.9686|46.0011|46.3029,500|31|114|4|33|25|9|98|114|72|34|583|20|16|9|26|13|62|68|169|56|19|383|49|130|103|81|140|16|23|26|15|107|209|73|269|81|116|31|73|56|13|153|21|422|52|73|169|18|23|15|12|105|98|73|428|61|140|32|36|3|10|115|52|182|80|453|65|11|29|31|12|51|33|71|70|17|647|11|57|137|66|32|13|18|33|7|38|569|87|42|182|13|19|18|29|15|72|45|565
9,relu,relu,0,interleave,64,0.001,10,ce,ok,177.28,49.4956,46.88,46.527,46.37,45.962,47.66,8,1.91995|1.72|1.63787|1.57992|1.53382|1.50021|1.472|1.44917|1.42804|1.41041,30.04|38.2644|41.4311|43.6022|45.1911|46.6044|47.4111|48.3067|49.0689|49.4956,36.66|37.66|42.26|43.52|43.52|46.26|47.16|47.66|47.66|46.88,35.9589|34.8102|41.2428|42.8845|43.0971|44.7243|46.8361|46.608|46.9216|46.527,402|16|139|45|38|10|70|42|162|76|29|429|16|43|14|12|44|35|106|272|29|17|326|128|130|26|252|66|12|14|10|11|78|381|41|80|305|46|17|31|22|6|131|68|358|9|292|75|22|17|5|3|87|298|61|227|219|66|15|19|2|5|46|68|50|17|778|19|5|10|12|6|79|96|93|39|119|489|11|56|71|29|38|53|21|10|39|18|624|97|17|88|16|62|18|6|57|55|58|623
7,relu,relu,0,interleave,64,0.001,10,ce,ok,178.07,49.4822,45.92,44.8062,46.72,45.6609,46.86,9,1.92023|1.71115|1.62828|1.56957|1.52901|1.49444|1.46882|1.44742|1.4255|1.40701,29.98|38.1978|41.5511|43.8778|45.1867|46.7|47.6|48.0933|48.9489|49.4822,37.02|40.6|42.92|40.58|44.24|44.46|46.64|44.9|46.86|45.92,35.6099|39.9816|41.6725|38.5251|42.65|44.2669|45.7424|43.8876|46.341|44.8062,561|113|56|22|6|10|33|23|126|50|27|787|18|15|3|13|13|15|30|79|104|65|325|93|46|64|205|51|28|19|38|68|87|279|24|194|208|30|24|48|82|52|156|70|237|36|252|72|23|20|27|66|101|188|22|348|144|58|30|16|12|44|56|77|35|37|690|19|16|14|66|61|84|69|47|76|73|448|12|64|128|188|13|18|6|19|21|13|554|40|48|350|9|41|4|16|28|22|39|443
8,relu,relu,0,interleave,64,0.001,10,ce,ok,177.969,49.4,47.38,46.8369,47.27,46.7939,47.38,10,1.93129|1.72202|1.64666|1.59169|1.54643|1.51133|1.48294|1.45946|1.44175|1.42087,29.3089|38.2244|40.7178|43.04|44.7533|46.0444|47.0622|47.8222|48.5178|49.4,36.28|39.2|42.16|42.06|44.5|45.44|44.3|47.08|45.68|47.38,34.6127|38.4251|40.788|40.2539|43.9638|44.8983|42.138|46.9421|45.502|46.8369,516|25|133|13|39|0|22|39|158|55|62|522|32|24|18|5|18|37|125|157|55|12|404|59|181|23|114|106|23|23|30|19|186|293|77|89|147|78|28|53|45|13|149|40|468|13|98|132|24|18|17|11|167|191|97|214|113|124|33|33|8|10|117|58|172|18|537|49|12|19|28|20|103|48|78|19|36|590|15|63|116|44|40|26|32|3|11|25|645|58|44|171|29|29|15|5|36|49|84|538
11,relu,relu,0,interleave,64,0.001,10,ce,ok,177.34,49.1733,47.42,46.3921,47.39,46.3644,48.14,9,1.92826|1.72448|1.64178|1.58339|1.54172|1.50828|1.48007|1.4567|1.43649|1.41839,29.6511|37.9889|41.5667|43.4978|45.1356|45.9578|47.2689|48.0622|48.62|49.1733,35.62|39.44|41.72|42.24|45.26|45.04|45.56|46.82|48.14|47.42,33.2655|37.9259|40.811|40.5488|43.9469|43.9644|43.4532|45.8573|48.0376|46.3921,639|66|25|8|14|16|36|14|154|28|75|697|10|15|4|26|23|10|56|84|158|38|271|68|102|79|176|53|38|17|78|35|75|228|42|237|191|45|32|37|104|21|139|38|365|50|165|82|29|7|61|28|85|135|47|396|132|61|39|16|34|20|60|47|99|48|646|24|13|9|144|35|49|52|81|77|51|453|15|43|156|101|5|15|10|22|14|16|625|36|108|280|5|25|11|24|36|28|64|419
