seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
101,relu,relu,0,interleave,32,0.001,10,ce,ok,81.0381,96.9533,95.9,95.8946,95.71,95.6624,95.9,10,0.75976|0.298283|0.239666|0.199262|0.171451|0.151351|0.136153|0.123501|0.112945|0.105088,77.7667|91.3756|93|94.3133|95.0711|95.6556|96.0867|96.3933|96.7244|96.9533,89.96|92.3|93.8|94.34|95.1|94.94|95.4|95.62|95.88|95.9,89.8992|92.254|93.7487|94.3193|95.0884|94.9289|95.3951|95.604|95.8717|95.8946,940|0|1|1|2|2|3|0|12|2|0|1145|3|2|1|0|0|2|10|1|0|4|925|7|11|2|7|5|8|0|3|4|11|962|0|26|1|10|15|1|0|1|6|0|968|0|10|0|2|7|1|3|3|8|4|828|10|2|5|5|1|1|2|0|2|9|973|0|3|0|2|6|5|5|9|4|0|1000|1|13|3|8|3|11|5|6|8|1|936|1|5|3|0|8|55|3|1|12|9|894
102,relu,relu,0,interleave,32,0.001,10,ce,ok,81.72,96.72,95.86,95.8558,95.52,95.4495,95.98,9,0.723261|0.301415|0.243485|0.206416|0.179929|0.158521|0.143418|0.129683|0.118897|0.110359,79.8422|91.5|92.9822|94.0889|94.7067|95.4556|95.8711|96.16|96.4933|96.72,90.74|92.38|93.64|94.14|94.1|94.92|95|95.94|95.98|95.86,90.657|92.3509|93.6132|94.1286|94.122|94.9102|94.997|95.933|95.9741|95.8558,941|0|0|1|1|5|7|0|6|2|0|1140|4|2|4|1|1|1|10|1|6|3|909|13|5|7|10|6|10|0|1|4|5|976|0|26|0|11|7|3|1|0|7|0|931|4|8|3|3|37|1|0|5|12|0|838|6|0|3|4|4|1|2|0|1|11|970|0|2|0|0|1|10|6|4|5|0|1004|2|13|3|11|3|12|1|32|4|0|912|4|4|0|0|10|16|12|0|11|6|931
103,relu,relu,0,interleave,32,0.001,10,ce,ok,81.3302,96.9444,96.2,96.2025,96.02,95.9786,96.42,8,0.737709|0.298234|0.235407|0.196714|0.170948|0.150498|0.135057|0.122577|0.11331|0.10455,79.0089|91.4222|93.2978|94.3778|95.0622|95.6311|96.0222|96.4378|96.7356|96.9444,89.42|92.96|93.88|94.68|95.46|95.74|95.04|96.42|96.1|96.2,89.2879|92.9315|93.8488|94.6649|95.4508|95.7362|95.0273|96.3994|96.0893|96.2025,944|0|0|1|1|1|3|0|11|2|0|1149|3|2|3|0|1|4|2|0|5|7|902|18|8|0|7|8|13|1|0|6|4|984|1|14|1|11|7|5|0|0|4|1|969|0|6|2|3|9|4|1|2|11|1|823|9|3|11|4|4|0|1|0|4|5|970|0|7|0|2|2|2|2|7|2|0|1011|0|17|5|9|3|13|7|2|4|1|936|2|5|2|1|13|33|4|0|15|3|914
101,relu,relu,0,interleave,32,0.003,10,ce,ok,81.3169,97.7756,96.04,96.0378,96.5,96.4568,96.52,7,0.468327|0.204159|0.158673|0.132569|0.11409|0.101839|0.0942923|0.0844911|0.0791954|0.0730357,85.5911|93.9244|95.4044|96.0556|96.6333|96.9178|97.1733|97.44|97.5222|97.7756,92.9|93.64|94.46|95.66|95.6|95.6|96.52|95.94|96.4|96.04,92.8705|93.6319|94.3939|95.6991|95.5963|95.6287|96.5182|95.9669|96.3818|96.0378,952|0|0|0|2|0|3|0|3|3|0|1151|2|0|4|0|1|4|2|0|5|3|927|5|6|1|7|5|10|0|0|3|8|974|1|21|0|8|12|6|0|1|3|0|974|0|10|1|1|4|0|0|4|3|1|846|8|1|3|3|3|1|0|0|1|1|982|0|3|0|0|2|5|3|6|1|0|1015|1|12|3|5|3|4|2|9|5|1|947|3|4|2|1|3|73|5|1|15|4|882
102,relu,relu,0,interleave,32,0.003,10,ce,ok,76.0947,97.8422,96.38,96.3826,96.28,96.231,96.54,9,0.455393|0.204235|0.152823|0.128131|0.112689|0.0981513|0.0913018|0.0808722|0.0729083|0.0689204,86.8067|93.9044|95.3867|96.1289|96.5933|96.9644|97.2289|97.4067|97.6756|97.8422,93.08|94.58|95.7|95.72|95.22|95.76|96.02|96.38|96.54|96.38,93.0511|94.5795|95.692|95.7285|95.2751|95.7508|96.031|96.375|96.5551|96.3826,947|0|0|0|1|2|4|0|5|4|0|1142|2|3|2|3|2|2|7|1|7|5|926|6|5|2|2|10|4|2|0|1|9|970|1|28|0|12|8|4|1|0|4|0|936|2|8|3|2|38|1|1|1|5|0|846|7|0|4|4|2|0|0|0|3|6|976|1|3|0|0|2|9|2|3|4|0|1010|0|15|7|4|5|6|0|23|7|2|914|14|1|1|0|5|5|4|0|10|3|961
101,relu,relu,0,interleave,32,0.01,10,ce,ok,75.5059,97.1911,95.34,95.3263,95.74,95.6742,95.84,7,0.343863|0.18523|0.151443|0.132172|0.119936|0.113076|0.10381|0.103264|0.0968782|0.0913219,89.3156|94.5267|95.6289|96.0978|96.4044|96.6244|96.8711|96.9111|96.9889|97.1911,93.16|94.72|95.4|95.38|93.74|95.6|95.84|95.82|95.78|95.34,93.1618|94.7099|95.3628|95.3838|93.8011|95.605|95.8382|95.8263|95.763|95.3263,948|0|1|0|3|5|3|0|2|1|0|1153|1|2|4|0|0|1|3|0|6|7|930|4|5|2|3|4|8|0|0|2|11|966|3|31|0|8|7|5|1|0|4|0|976|0|9|1|2|1|1|0|1|4|2|836|11|1|4|9|6|3|1|1|5|3|971|0|1|0|0|3|12|3|6|0|0|1013|2|6|12|7|12|7|11|10|5|2|912|4|3|2|0|8|84|4|0|19|1|869
103,relu,relu,0,interleave,32,0.003,10,ce,ok,75.8012,97.88,96.76,96.7474,96.13,96.0785,96.76,10,0.456269|0.205839|0.153702|0.127326|0.109926|0.0966122|0.088668|0.0792709|0.0738584|0.066328,86.38|93.9311|95.5133|96.2111|96.6689|97.1244|97.3111|97.5756|97.6089|97.88,92.98|95.28|95.54|94.86|96.28|96.5|95.94|96.72|96.42|96.76,92.9595|95.2854|95.515|94.8394|96.2774|96.4954|95.9418|96.7172|96.409|96.7474,947|0|0|1|2|0|4|0|8|1|0|1154|2|1|2|0|0|2|2|1|3|8|905|15|11|0|3|14|9|1|3|2|8|983|2|10|1|12|10|2|0|1|4|0|971|0|4|2|1|11|2|0|2|18|0|803|10|2|27|5|2|1|2|0|4|1|968|0|13|0|1|1|4|5|9|0|1|998|1|25|5|6|4|7|5|2|1|3|941|8|4|0|0|11|22|4|0|5|1|943
102,relu,relu,0,interleave,32,0.01,10,ce,ok,74.8081,97.1667,95.76,95.7483,95.85,95.7974,96.1,9,0.340851|0.181527|0.147745|0.129972|0.115599|0.104504|0.103041|0.0947505|0.0921061|0.0908766,89.4689|94.5422|95.5378|95.9933|96.4244|96.7667|96.7778|97.1333|97.1733|97.1667,93.92|95.02|94.92|95.56|95|95.06|95.48|95.82|96.1|95.76,93.8894|95.0149|94.8724|95.5576|95.0282|95.0618|95.5038|95.8147|96.1084|95.7483,925|0|2|0|8|8|6|1|10|3|0|1144|1|3|4|2|0|2|6|2|1|19|884|14|6|5|4|15|20|1|0|2|4|972|0|24|0|10|15|6|0|0|7|0|948|2|5|5|3|24|0|0|0|7|2|842|10|2|5|1|0|0|2|0|4|12|966|0|6|1|0|1|3|3|4|0|0|1015|2|17|2|5|3|3|2|12|5|3|944|3|1|0|1|7|9|9|1|8|9|945
103,relu,relu,0,interleave,32,0.01,10,ce,ok,26.6688,97.5756,95.54,95.5403,95.56,95.5095,96.3,8,0.336551|0.174084|0.140037|0.12412|0.110144|0.102195|0.0943941|0.0875434|0.088072|0.0787827,89.68|94.88|95.7733|96.2911|96.6933|96.8756|97.1089|97.3289|97.2511|97.5756,94.36|95.4|95.82|96.14|96.22|96.16|95.7|96.3|96.16|95.54,94.3472|95.3985|95.8214|96.117|96.2017|96.1531|95.6889|96.2902|96.1492|95.5403,942|0|0|1|2|2|7|0|9|0|0|1145|4|2|2|0|0|3|7|1|4|3|903|19|16|0|2|5|17|0|0|1|8|1001|3|9|1|4|6|0|0|1|2|0|978|0|3|1|2|7|0|2|3|25|0|797|4|0|33|5|4|0|1|2|10|3|946|0|25|0|2|2|12|5|18|1|0|993|2|10|1|6|5|9|4|2|1|1|947|6|4|0|0|16|51|4|0|10|1|904
101,relu,relu,0,interleave,32,0.03,10,ce,ok,25.6401,94.3556,94.36,94.3541,94.55,94.4765,94.36,10,0.425988|0.292942|0.27729|0.260719|0.26047|0.250774|0.235186|0.228579|0.233674|0.239366,87.9044|92.3356|92.9044|93.5444|93.5578|93.9444|94.2978|94.5933|94.5533|94.3556,92.22|91.62|93.42|89.18|93.44|92.18|94.04|93.56|93.5|94.36,92.2559|91.6146|93.4484|89.168|93.5149|92.2719|94.0131|93.5429|93.4899|94.3541,913|0|3|0|1|13|3|6|18|6|0|1142|1|1|4|6|2|3|5|0|2|3|889|11|7|4|2|24|25|2|0|1|7|949|1|33|0|20|15|7|1|0|4|0|958|0|4|5|6|16|0|0|0|8|1|836|2|7|11|4|4|1|4|1|3|23|944|3|7|1|1|2|9|3|11|2|0|1009|1|7|2|8|3|6|2|24|3|3|927|4|4|0|0|5|35|14|0|28|16|888
