seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
103,relu,relu,0,interleave,32,0.001,10,ce,ok,101.743,47.2511,44.78,43.2015,45.82,44.2021,46.26,9,1.92699|1.74925|1.67483|1.6236|1.58603|1.55315|1.52728|1.50642|1.49183|1.47527,29.5578|37.1956|39.9333|41.8533|43.0467|44.6067|45.1467|45.9978|46.5067|47.2511,34.9|40.08|41.48|40.9|42.06|42.54|44.22|42.2|46.26|44.78,32.4615|39.3103|40.4311|39.0106|41.4903|42.0629|43.2694|41.0654|45.6429|43.2015,560|106|36|8|15|9|32|21|118|95|27|759|10|7|9|8|15|15|35|115|128|82|298|30|95|47|185|65|29|41|60|75|97|121|39|196|227|53|32|100|77|44|158|20|330|35|167|93|26|50|41|72|101|102|39|332|145|77|35|56|21|50|75|27|101|34|619|27|8|38|52|78|46|27|70|43|58|457|25|144|108|169|12|11|9|11|16|6|577|81|23|322|5|10|4|12|34|18|43|529
101,relu,relu,0,interleave,32,0.003,10,ce,ok,101.797,43.3,42.24,41.0741,42.27,41.026,43.62,9,1.91062|1.75722|1.70339|1.66933|1.64546|1.62478|1.61044|1.598|1.58687|1.57665,29.4422|36.7378|38.7978|40.0956|40.9156|41.6511|42.0511|42.4422|42.6933|43.3,36.22|38.76|39.26|39.44|41.52|39.94|39.28|41.72|43.62|42.24,35.278|37.2172|37.2064|38.2625|40.1748|39.2044|38.6205|40.6214|43.1651|41.0741,311|16|87|32|43|15|33|30|329|104|14|309|8|30|20|21|26|45|180|347|60|16|209|85|257|54|143|75|56|45|16|14|72|293|100|158|168|38|62|79|29|4|86|54|479|41|158|66|50|33|10|6|73|206|105|268|126|73|84|49|2|5|48|112|159|31|553|28|24|38|25|6|60|62|173|61|61|410|38|104|33|18|11|28|25|8|15|16|738|108|19|75|7|36|13|13|24|32|124|657
102,relu,relu,0,interleave,32,0.01,10,ce,ok,95.6013,30.3,29.64,25.8663,28.72,25.311,31.1,3,2.10341|1.97866|1.9418|1.92858|1.91981|1.91185|1.8954|1.89146|1.88529|1.89627,18.54|25.1089|26.8511|27.7378|28.3711|29.3756|29.9533|30.2644|30.8844|30.3,22.44|25.82|31.1|29.76|29.42|27.94|30.76|29.18|30.56|29.64,19.0479|21.9073|28.2435|25.5384|26.2424|24.0385|28.29|24.8548|25.8644|25.8663,52|47|32|7|26|4|65|82|507|178|2|459|4|17|22|6|54|35|71|330|19|24|33|45|96|34|373|200|107|69|9|49|11|173|67|85|277|146|52|131|9|16|9|18|244|35|382|175|55|57|14|35|17|222|80|107|268|147|45|65|3|14|3|60|85|25|668|54|13|75|18|42|20|30|200|21|133|367|49|120|14|148|3|26|12|9|27|27|375|359|5|404|4|12|13|5|72|21|70|394
101,relu,relu,0,interleave,32,0.01,10,ce,ok,95.7852,29.7333,31.28,29.6154,31.18,29.6201,31.28,10,2.01039|1.95722|1.943|1.93234|1.9238|1.92076|1.91595|1.91326|1.90216|1.90005,23.6178|26.18|27.2378|27.8378|27.9689|28.8311|28.6867|29.1933|29.8156|29.7333,24.26|26.34|26.94|30.3|29.58|29.66|28.44|28.08|29.5|31.28,18.674|22.1775|21.9734|27.2266|26.771|25.7264|24.7161|23.7234|26.5315|29.6154,265|13|7|203|12|13|28|27|217|215|15|188|0|40|19|20|29|31|77|581|68|4|10|300|103|88|221|56|55|95|7|6|2|317|36|284|119|33|39|157|24|6|6|237|193|68|252|99|35|80|5|2|1|262|45|337|151|48|53|96|6|3|5|262|86|126|406|21|11|74|9|7|10|214|64|57|80|346|38|175|86|27|1|59|7|35|14|13|374|384|8|94|1|58|9|12|26|23|87|682
103,relu,relu,0,interleave,32,0.03,10,ce,ok,95.6202,9.84889,9.56,1.74516,10,1.81818,14.16,1,2.27174|2.24044|2.30985|2.30946|2.30902|2.30942|2.30942|2.30976|2.30906|2.3094,11.5867|13.2778|9.82889|10.0844|10.1511|10.1133|9.86667|9.97556|10.0267|9.84889,14.16|10.2|9.82|10.54|10.06|10.44|9.56|10.54|9.82|9.56,4.89492|1.85118|1.78838|1.907|1.82809|1.89062|1.74516|1.907|1.78838|1.74516,0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0
101,relu,relu,0,interleave,32,0.03,10,ce,ok,95.7903,10.2556,10.2,1.85185,10.01,1.83849,16.98,1,2.26482|2.20237|2.23038|2.21539|2.23663|2.20737|2.25457|2.30857|2.30842|2.30903,12.3689|14.9089|13.9133|14.6867|13.4911|14.7956|12.4933|10.32|10.1133|10.2556,16.98|16.08|16.14|16.84|14.38|11.72|9.96|9.52|9.92|10.2,8.36165|5.76941|6.10498|5.988|5.65352|4.24987|1.88939|1.73881|1.80528|1.85185,0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|1|0|0|0|0|0|0|0|999|0|0|0|0|1|0|0|0|0|999|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000
102,relu,relu,0,interleave,32,0.03,10,ce,ok,95.7488,10.0156,9.96,1.81157,10,1.81818,15.22,1,2.26473|2.23737|2.3094|2.30924|2.30939|2.30953|2.30892|2.31022|2.30948|2.30968,12.2756|13.4111|9.96222|10.2244|9.92889|9.82|10.1578|9.82|9.88667|10.0156,15.22|10|9.56|10.2|9.56|9.52|9.9|9.9|9.82|9.96,5.39657|1.81818|1.74516|1.85118|1.74516|1.7385|1.80164|1.80164|1.78838|1.81157,0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0
103,relu,relu,0,interleave,32,0.01,10,ce,ok,95.8384,33.1689,32.76,30.949,33.73,31.7948,34.88,9,2.01231|1.95515|1.92565|1.90846|1.88724|1.87767|1.85968|1.84087|1.84222|1.8355,23.7067|26.6867|28.4956|29.6556|30.1667|31.0244|31.5422|32.82|33.2311|33.1689,25.56|26.64|26.42|26.6|29.66|31.28|30.14|31.94|34.88|32.76,21.0838|24.3792|24.5065|21.2887|26.0645|29.0145|25.3559|27.8128|32.5898|30.949,262|72|76|2|39|12|21|38|251|227|15|410|12|1|16|14|25|16|35|456|74|56|251|9|257|58|114|41|58|82|29|50|143|19|104|164|236|43|54|158|31|22|239|2|362|39|137|62|24|82|17|43|150|22|134|224|179|50|82|99|6|25|175|8|212|50|421|17|11|75|34|51|93|5|164|47|65|304|23|214|64|103|15|1|20|12|13|15|391|366|23|132|5|1|13|8|30|15|44|729
103,tanh,tanh,0,interleave,32,0.0003,10,ce,ok,100.252,44.8556,42.2,40.9729,42.98,41.5804,43.7,9,2.02808|1.84395|1.76908|1.71706|1.67636|1.64224|1.61277|1.58888|1.56723|1.5474,27.3156|34.6044|37.0489|38.5067|40.08|41.34|42.4244|43.4222|44.0511|44.8556,32.28|36.1|36.66|38.98|38.5|40.5|41.48|39.82|43.7|42.2,29.0858|34.7577|35.9157|37.6492|37.6483|40.1185|39.7264|38.4866|43.0739|40.9729,582|98|49|9|28|6|31|30|104|63|53|724|11|5|14|5|26|22|38|102|137|87|224|36|207|48|152|61|23|25|56|135|81|163|80|138|186|63|25|73|85|84|103|20|419|31|139|78|16|25|40|120|85|112|114|248|130|94|30|27|12|65|60|36|157|33|567|28|13|29|72|98|39|27|113|39|57|448|8|99|189|182|12|11|11|14|7|10|481|83|55|357|8|8|7|11|32|34|46|442
101,tanh,tanh,0,interleave,32,0.0003,10,ce,ok,100.609,44.72,44.36,43.1663,44.31,43.3118,44.36,10,2.04668|1.85599|1.78257|1.72321|1.67543|1.63774|1.60819|1.58418|1.56432|1.54703,27.1956|34.0667|36.7311|38.6933|40.6889|41.7822|42.8756|43.84|44.4533|44.72,32.78|36.26|37.8|40.06|41.5|42.14|42.7|41.6|43.38|44.36,30.1225|34.7381|36.0621|38.1647|40.4949|41.0139|41.7952|40.81|42.796|43.1663,424|43|48|48|11|9|27|27|258|105|30|567|4|31|10|16|25|22|100|195|108|47|203|144|119|60|179|57|51|32|23|37|58|372|27|130|140|45|70|98|57|23|103|109|272|46|215|83|47|45|26|39|56|268|44|286|118|58|66|39|10|23|44|153|67|28|586|17|26|46|38|30|42|102|57|60|65|456|35|115|64|58|4|37|8|9|12|9|710|89|36|203|2|39|6|9|27|26|97|555
