seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
4,relu,relu,0,interleave,256,0.001,10,ce,ok,866.381,53.0356,50.72,50.1372,51.67,51.3341,50.72,10,1.90171|1.69201|1.60084|1.53882|1.48817|1.44825|1.41202|1.37955|1.34768|1.31858,31.2467|39.1867|42.7911|45.0489|46.7622|48.4067|49.6|50.9044|51.8711|53.0356,36.36|40.74|41.86|46.1|46|47.52|48.28|48.54|45.42|50.72,35.2388|40.4002|40.7846|44.8606|44.2408|46.6492|46.8068|47.1628|44.9285|50.1372,491|44|89|31|45|25|26|45|167|37|13|687|11|28|13|19|17|31|82|99|44|19|297|99|218|89|115|87|22|10|16|17|60|383|66|176|156|57|35|34|34|13|79|72|492|40|133|90|36|11|8|15|67|226|78|389|90|79|29|19|2|18|40|84|139|40|631|20|15|11|21|26|31|71|101|72|43|584|17|34|59|72|15|27|31|12|12|22|699|51|18|231|8|44|17|18|27|57|66|514
5,relu,relu,0,interleave,256,0.001,10,ce,ok,866.396,53.0844,50.26,49.9079,50.77,50.5474,50.26,10,1.8965|1.68762|1.59505|1.53117|1.48056|1.44383|1.40544|1.37291|1.34375|1.31422,31.4533|39.4022|43.1578|45.3444|47.1556|48.5822|49.9778|50.8733|52.0533|53.0844,35.66|40.92|41.7|41.96|45.72|46.68|47.86|49.74|46.9|50.26,34.3986|40.4382|39.2387|41.106|44.9418|45.5901|47.0293|49.1807|46.914|49.9079,531|60|47|32|28|31|23|14|130|104|23|696|9|25|3|18|17|10|36|163|86|24|290|127|108|120|148|50|20|27|35|27|51|420|39|213|112|31|24|48|56|34|103|99|394|61|153|48|25|27|27|19|58|254|51|411|83|42|27|28|10|28|29|126|102|61|593|14|12|25|36|28|48|98|71|105|43|481|14|76|90|89|11|36|14|20|8|9|634|89|19|192|9|44|7|23|22|20|37|627
1,relu,relu,0,interleave,256,0.001,10,ce,ok,866.486,53.0378,50.26,49.954,51.07,50.8463,50.26,10,1.8994|1.68389|1.59352|1.53049|1.48138|1.44019|1.40574|1.37605|1.34369|1.31606,31.0889|39.7844|43.1333|45.2511|47.0111|48.64|49.7667|50.5778|51.9622|53.0378,37.68|40.08|43.98|45.2|46.58|46.74|48.52|48.3|48.78|50.26,36.4648|38.4363|42.6166|44.8422|45.7422|46.1002|47.0856|47.6454|48.1957|49.954,588|52|27|52|59|29|20|23|117|33|34|671|8|43|12|22|14|13|58|125|84|25|233|120|236|112|117|41|18|14|23|22|39|421|69|205|153|24|20|24|42|19|51|77|550|54|126|50|28|3|13|9|49|279|92|383|98|40|22|15|3|13|29|106|146|48|631|5|10|9|37|22|34|100|128|104|40|492|14|29|117|82|8|42|34|14|16|11|638|38|50|203|5|56|22|29|31|40|64|500
6,relu,relu,0,interleave,256,0.001,10,ce,ok,866.713,53.3289,50.6,50.1009,51.29,50.891,50.6,10,1.89828|1.68585|1.59386|1.53286|1.48607|1.44414|1.40791|1.37654|1.34156|1.31459,30.9089|39.7956|43.0911|45.3|46.9844|48.3933|49.7911|50.9733|52.1956|53.3289,36.92|41.74|42.86|45|45.72|47.4|48.34|49.34|48.6|50.6,35.8486|40.4843|41.9432|44.5653|45.048|46.3313|47.1325|48.8136|47.3683|50.1009,613|23|57|19|36|19|24|47|138|24|59|607|7|30|16|17|20|39|89|116|76|11|321|102|179|56|120|109|17|9|34|12|72|353|76|132|176|90|24|31|64|6|105|54|480|24|122|114|28|3|25|4|71|255|77|324|92|114|24|14|6|9|48|76|151|29|634|30|7|10|40|5|33|62|95|49|33|644|13|26|131|50|20|38|15|15|16|24|655|36|64|154|8|36|14|19|40|88|79|498
2,relu,relu,0,interleave,256,0.001,10,ce,ok,866.769,53.1356,48.92,48.0733,50.23,49.1957,49.5,9,1.90115|1.687|1.593|1.53044|1.48148|1.43933|1.40319|1.37003|1.34021|1.31169,31.2356|39.5244|43.1111|45.3067|47.2956|48.6844|49.7844|51.0444|52.1378|53.1356,37.22|39.88|40.82|44.66|44.42|47.66|47.84|47.76|49.5|48.92,34.8372|39.407|38.9416|44.2505|43.6166|46.9872|47.37|47.1861|47.9942|48.0733,396|28|157|4|26|34|30|9|250|66|16|642|14|11|5|30|11|10|119|142|33|18|432|30|121|131|134|33|43|25|15|24|93|159|43|355|163|14|44|90|31|13|147|21|390|95|190|39|47|27|10|12|107|80|41|547|91|31|44|37|1|15|66|25|73|92|658|11|23|36|25|18|68|35|80|143|52|444|39|96|36|47|18|6|10|36|8|6|772|61|28|190|12|13|8|33|11|13|109|583
3,relu,relu,0,interleave,256,0.001,10,ce,ok,867.012,52.9289,49.78,48.6583,50.27,49.3426,49.78,10,1.90452|1.69119|1.59663|1.53291|1.48432|1.44562|1.41219|1.38116|1.35188|1.32218,30.9867|39.1289|42.9111|45.3733|47.2089|48.6111|49.5|50.5689|52.0311|52.9289,37.14|39.98|40.64|45.78|45.66|45.24|48.62|48.04|49.46|49.78,35.9555|38.9386|39.162|44.5691|45.3594|43.995|47.864|47.2504|48.5453|48.6583,420|61|99|17|37|19|32|84|147|84|12|713|17|18|6|10|14|41|36|133|48|25|423|56|70|76|133|142|11|16|14|23|88|234|47|215|189|116|15|59|29|23|205|25|315|36|159|171|20|17|6|16|95|135|49|395|116|136|20|32|1|17|83|44|68|37|670|49|7|24|13|22|45|36|50|63|27|697|8|39|56|106|15|19|34|26|15|43|592|94|18|218|9|34|8|15|20|73|37|568
8,relu,relu,0,interleave,256,0.001,10,ce,ok,836.724,53.2178,48.72,48.1157,50.33,49.721,48.78,8,1.90402|1.6849|1.59125|1.52711|1.48094|1.44074|1.40517|1.37002|1.34047|1.31087,30.8356|39.6222|43.1267|45.3111|47.0667|48.4778|49.7378|50.8333|51.92|53.2178,38.14|41.2|45.34|45.26|45.74|47.26|48.72|48.78|48.14|48.72,36.6166|39.3722|44.0935|44.1395|44.5252|46.1249|48.0017|47.6958|47.2142|48.1157,553|27|55|26|9|35|25|12|219|39|40|639|12|26|3|25|19|9|109|118|75|22|317|123|54|151|148|39|53|18|28|22|56|344|11|290|141|21|43|44|68|15|130|80|273|125|199|44|56|10|22|10|62|181|19|525|91|26|47|17|8|10|56|92|43|77|677|3|21|13|45|21|66|78|54|169|47|418|46|56|76|49|5|24|9|29|9|6|754|39|37|162|5|49|6|27|22|32|127|533
7,relu,relu,0,interleave,256,0.001,10,ce,ok,836.92,53.2556,50.24,49.8374,51.21,51.009,50.24,10,1.89784|1.68617|1.5933|1.52839|1.48218|1.44268|1.40574|1.37381|1.34238|1.31422,31.1422|39.54|42.9978|45.5|47.0978|48.2444|50.0044|50.9467|52.3133|53.2556,37.08|40.98|44.3|45.5|46.98|47.3|47.54|49.34|48.4|50.24,34.9475|39.3016|42.9972|44.8352|46.9776|45.8694|46.79|47.7288|47.3154|49.8374,478|34|96|33|33|25|54|48|125|74|25|613|29|24|7|14|34|32|43|179|38|14|388|73|119|70|186|80|9|23|11|13|95|332|41|165|233|55|12|43|26|9|129|44|386|33|235|100|19|19|11|6|113|196|41|359|168|77|9|20|0|5|54|46|67|33|742|22|15|16|21|10|53|63|44|64|84|596|8|57|84|61|21|50|21|20|35|29|603|76|17|137|16|38|11|23|50|53|31|624
11,relu,relu,0,interleave,256,0.001,10,ce,ok,836.723,52.82,49.7,48.5953,51.3,50.41,50.14,9,1.90441|1.69241|1.59885|1.53295|1.48571|1.44287|1.40811|1.3762|1.34763|1.31998,30.9111|39.3644|42.9556|45.4667|47.04|48.5689|49.9356|51|51.7667|52.82,37.02|40.96|44|45.04|47.8|46.24|44.22|48.8|50.14|49.7,35.6744|39.6084|42.3543|44.3695|46.6683|45.3222|42.5039|47.8708|49.2173|48.5953,479|30|52|16|27|19|40|58|170|109|21|584|3|17|8|13|17|29|66|242|47|23|324|71|107|76|184|105|25|38|20|19|62|303|39|146|220|82|38|71|38|18|117|35|376|31|186|138|23|38|9|15|61|209|50|331|136|127|26|36|3|11|41|49|87|31|696|44|10|28|14|18|34|54|57|37|35|668|13|70|51|57|11|25|19|10|17|23|671|116|19|115|5|27|9|9|26|49|43|698
9,relu,relu,0,interleave,256,0.001,10,ce,ok,837.147,53.1311,47.32,46.5059,48.5,47.5579,48.98,9,1.90175|1.69273|1.59976|1.53525|1.48369|1.44237|1.40601|1.37084|1.34212|1.31423,31.1378|39.5489|42.9333|45.0133|46.9956|48.4889|49.9044|50.8711|52.1044|53.1311,35.48|41.26|44.42|45.7|45.42|46|48.18|47.98|48.98|47.32,33.5739|40.372|43.5022|44.9987|45.3179|45.6161|47.7436|47.5509|47.9481|46.5059,670|22|59|8|25|6|67|8|121|14|66|617|16|13|12|15|57|14|97|93|95|14|420|30|100|41|251|15|22|12|48|14|118|169|58|156|367|13|26|31|80|10|158|18|358|16|308|20|27|5|41|7|145|100|59|327|266|26|18|11|11|6|60|12|44|16|833|6|8|4|67|15|107|50|122|64|133|379|30|33|166|52|14|6|21|18|59|4|626|34|69|179|22|18|12|18|80|12|139|451
12,relu,relu,0,interleave,256,0.001,10,ce,ok,836.671,52.9978,48.82,49.2417,49.63,50.275,48.82,10,1.90194|1.68665|1.5968|1.5346|1.4845|1.44276|1.40966|1.37667|1.34822|1.31807,30.8644|39.3778|42.8844|45.18|47.2311|48.6867|49.7867|50.7378|51.8289|52.9978,36.94|41.5|44.6|45.16|45.02|46.92|47.48|48.76|47.32|48.82,35.9003|40.3011|43.325|44.1234|45.0657|46.5714|46.9115|47.6667|45.5983|49.2417,552|16|129|55|14|26|14|20|142|32|47|483|43|72|5|42|16|15|99|178|50|11|562|138|36|78|79|27|10|9|19|1|140|470|17|181|116|19|19|18|45|4|330|116|261|52|118|46|21|7|10|2|147|312|20|387|65|35|14|8|2|3|171|145|38|40|563|13|13|12|24|7|162|130|41|99|28|460|16|33|76|30|46|70|9|24|9|7|676|53|44|90|35|110|6|29|30|35|72|549
10,relu,relu,0,interleave,256,0.001,10,ce,ok,836.964,52.9289,50.22,49.5427,50.84,50.2697,50.22,10,1.91099|1.68948|1.59557|1.52784|1.47889|1.44005|1.40401|1.37162|1.34234|1.31535,30.8|39.3556|43.1067|45.4711|47.2489|48.3844|49.7956|51.0644|52.2378|52.9289,36.58|40.82|42.22|46.18|45.3|47.88|47.22|47.66|48.34|50.22,35.4044|39.1499|40.1481|44.8852|44.7748|46.8354|45.7258|46.1867|47.4785|49.5427,584|48|51|27|29|5|33|12|167|44|37|733|11|27|8|6|12|12|69|85|75|28|372|104|132|47|150|40|33|19|36|35|84|368|62|157|158|28|30|42|68|21|137|66|437|24|156|49|31|11|34|20|100|227|70|324|116|46|35|28|11|24|50|66|113|40|649|13|17|17|42|31|67|83|117|53|53|461|24|69|98|86|9|34|18|7|7|9|693|39|42|288|8|41|11|10|28|22|87|463
14,relu,relu,0,interleave,256,0.001,10,ce,ok,862.101,53.3511,49.88,48.9989,50.94,50.2103,49.88,10,1.90914|1.6944|1.59734|1.53246|1.48155|1.44287|1.40559|1.3726|1.34082|1.31272,30.5333|39.0822|42.7756|45.1556|46.9578|48.3756|49.8489|51.1956|52.32|53.3511,36.26|41.42|44.26|45.24|46.04|47.66|44.18|48.48|49.86|49.88,34.9581|41.2447|43.5103|43.6598|44.9267|47.3176|42.6081|47.2818|48.686|48.9989,671|21|38|53|39|3|20|26|108|21|89|600|15|56|11|4|11|23|91|100|102|19|275|188|211|28|94|46|26|11|42|10|53|563|64|48|107|41|40|32|65|5|63|129|502|11|124|68|29|4|42|5|63|450|66|172|77|74|40|11|12|7|47|135|131|11|607|20|15|15|56|8|44|130|108|22|22|561|20|29|153|48|9|42|26|3|9|12|663|35|94|157|8|76|19|7|22|50|87|480
