seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
1,relu,relu,0,interleave,12,0.003,10,ce,ok,9.50121,94.8289,93.52,93.505,93.78,93.7373,93.78,9,0.557661|0.289822|0.249428|0.226801|0.209424|0.195348|0.187361|0.178615|0.173512|0.168213,82.6222|91.4778|92.5933|93.16|93.8089|94.1756|94.3022|94.6178|94.6311|94.8289,90.36|91.2|92.38|93.34|93.22|93.36|93.34|93.26|93.78|93.52,90.1822|91.0775|92.266|93.2438|93.1472|93.2595|93.2703|93.1783|93.6934|93.505,976|0|1|2|2|3|2|6|9|3|0|1064|6|4|3|3|1|2|13|3|11|5|864|26|11|3|11|11|11|2|0|1|9|961|4|11|0|10|8|25|1|2|2|0|904|0|4|4|2|64|17|1|6|37|3|813|9|7|14|11|11|1|3|0|16|1|953|0|5|0|0|0|6|17|9|1|0|989|0|13|0|6|3|30|4|7|11|2|921|27|7|0|0|4|5|4|0|19|4|933
3,relu,relu,0,interleave,12,0.003,10,ce,ok,9.52559,94.7844,93.54,93.4248,93.66,93.5908,93.54,10,0.537649|0.282587|0.242711|0.22304|0.209993|0.200301|0.192794|0.185478|0.180354|0.176047,83.0556|91.6444|92.7933|93.4311|93.6844|94.0022|94.2822|94.5|94.5889|94.7844,91.06|92.18|92.76|93.02|92.6|92.3|91.52|92.58|93.04|93.54,90.9829|92.0301|92.7034|92.9014|92.5199|92.2518|91.4293|92.4012|92.9143|93.4248,964|0|3|3|1|5|17|0|10|1|0|1067|13|3|1|2|2|1|9|1|6|7|894|9|0|2|18|7|9|3|0|5|18|958|0|19|5|8|11|5|2|4|5|0|888|1|33|3|5|42|7|7|1|31|0|823|38|0|10|1|3|1|0|0|6|5|974|0|1|0|1|3|10|3|7|2|0|997|6|6|3|11|12|18|2|17|18|0|925|5|12|5|1|16|14|16|1|20|15|876
4,relu,relu,0,interleave,12,0.003,10,ce,ok,9.53228,95.0311,94.04,93.9795,94.22,94.1751,94.2,9,0.532511|0.284403|0.242317|0.221309|0.205544|0.194888|0.18788|0.181867|0.175108|0.169819,83.9933|91.6133|92.8844|93.4889|93.9333|94.2889|94.4533|94.6311|94.8956|95.0311,89.9|92.2|91.94|93.04|93.06|93.76|93.66|94.06|94.2|94.04,89.7022|92.1118|91.778|92.9256|93.0227|93.6758|93.5723|94.0078|94.1105|93.9795,977|0|0|1|2|6|3|3|10|2|0|1062|8|5|1|3|0|2|15|3|7|7|884|4|7|3|13|8|14|8|0|7|13|916|0|42|3|15|22|11|1|2|2|0|908|1|3|3|5|58|4|2|6|20|6|853|9|1|8|9|7|1|7|0|11|7|948|2|7|0|1|0|6|4|8|2|0|999|4|11|3|9|6|7|2|9|6|3|955|11|7|1|1|4|5|4|0|24|10|920
2,relu,relu,0,interleave,12,0.003,10,ce,ok,9.54739,94.5978,93.24,93.1392,93.94,93.8711,93.64,9,0.587411|0.303614|0.258295|0.230187|0.215166|0.205439|0.196971|0.192375|0.185207|0.180995,81.3889|91.0489|92.3333|93.1867|93.7289|93.7867|94.1244|94.1956|94.4378|94.5978,88.76|89.62|91.6|92.78|93.06|92.76|93.1|93.38|93.64|93.24,88.472|89.4817|91.4409|92.6822|92.963|92.6916|93.0124|93.29|93.5786|93.1392,966|0|4|1|4|7|10|3|6|3|0|1066|11|7|4|1|2|3|5|0|9|3|880|6|11|1|16|7|19|3|0|6|24|948|1|19|3|8|9|11|0|1|1|0|961|0|7|1|2|10|7|0|2|36|9|833|14|1|10|6|4|0|2|1|15|5|961|0|2|0|1|1|16|1|13|3|0|969|3|28|4|7|10|9|7|15|17|0|924|18|10|0|1|4|47|10|1|9|8|886
8,relu,relu,0,interleave,12,0.003,10,ce,ok,9.00585,94.82,93.88,93.8352,93.96,93.9177,94.08,8,0.526325|0.272732|0.239608|0.221156|0.210458|0.197573|0.187533|0.18167|0.177108|0.171933,83.48|91.9956|93.0022|93.4911|93.72|94.1778|94.4444|94.5756|94.7444|94.82,88.32|91.46|92.7|93.44|93.4|93.28|93.88|94.08|93.64|93.88,87.9862|91.3534|92.6161|93.3685|93.3771|93.2211|93.7776|94.0037|93.5672|93.8352,969|0|3|0|2|6|6|3|11|4|0|1052|11|1|2|0|0|10|21|2|9|4|898|5|3|3|12|13|7|1|1|3|14|941|1|32|1|22|10|4|2|2|4|0|910|7|5|12|2|39|4|1|4|23|3|858|7|5|11|2|9|0|6|0|9|8|953|0|5|0|0|0|7|1|2|1|0|1016|1|7|5|7|6|15|9|21|12|6|915|15|6|2|1|10|7|13|0|46|7|884
5,relu,relu,0,interleave,12,0.003,10,ce,ok,9.05007,94.6711,93.7,93.6311,93.56,93.5088,93.82,8,0.52483|0.285265|0.242927|0.220989|0.205028|0.195751|0.189029|0.180845|0.177165|0.172737,84.0578|91.4467|92.7911|93.4244|93.88|94.1911|94.3022|94.5556|94.7022|94.6711,90.6|91.84|92.06|93.28|93.74|93.48|93.36|93.82|93.82|93.7,90.4553|91.709|91.9105|93.1895|93.6579|93.3848|93.2821|93.7645|93.7394|93.6311,970|0|7|3|2|7|3|0|9|3|0|1068|13|6|3|1|0|0|5|3|9|5|905|12|6|1|5|9|3|0|3|4|29|958|0|9|1|9|10|6|2|2|3|1|892|2|8|6|6|61|11|1|8|36|0|844|7|3|6|2|6|1|4|1|12|19|936|0|11|0|0|1|13|7|5|3|0|995|1|10|6|10|16|53|1|25|1|0|885|14|8|1|0|13|12|10|0|24|5|903
6,relu,relu,0,interleave,12,0.003,10,ce,ok,9.05411,94.9489,93.44,93.3166,94.17,94.1036,93.64,9,0.531976|0.260383|0.224621|0.208681|0.194669|0.1853|0.177585|0.172617|0.168692|0.166831,83.6178|92.32|93.2711|93.78|94.2178|94.4667|94.74|94.8156|94.8689|94.9489,91.14|92.18|92.62|91.76|92.7|93.52|93.44|93.12|93.64|93.44,91.0623|92.0636|92.4591|91.6534|92.6358|93.4067|93.346|93.0484|93.5561|93.3166,969|0|1|0|2|6|9|1|14|2|0|1074|14|0|3|2|0|2|3|1|4|6|914|7|2|2|8|2|9|1|3|9|24|905|1|46|5|6|23|7|1|2|5|0|930|4|9|3|10|19|5|5|6|9|4|864|13|1|8|3|6|1|4|0|4|2|971|0|2|0|0|3|16|0|10|3|0|990|9|4|2|19|6|3|4|20|11|0|942|4|8|0|1|0|37|23|0|28|21|858
7,relu,relu,0,interleave,12,0.003,10,ce,ok,9.05,94.7111,93.66,93.5588,94.16,94.0858,93.68,8,0.601059|0.321153|0.266618|0.238187|0.21839|0.205769|0.195086|0.190615|0.182013|0.177994,81.0178|90.6422|92.3578|93.1089|93.6378|93.9111|94.1911|94.4422|94.5533|94.7111,87.3|91.48|92.56|92.7|93.54|93.42|93.56|93.68|92.82|93.66,87.2235|91.338|92.4473|92.5715|93.4605|93.3536|93.4819|93.5897|92.7179|93.5588,982|0|3|0|1|4|4|3|7|0|1|1073|8|1|3|2|2|6|3|0|9|8|889|6|5|2|15|10|8|3|1|6|18|955|0|18|2|12|14|3|2|1|4|1|920|1|13|2|7|32|10|1|1|14|2|854|10|3|20|3|8|1|3|0|4|5|965|0|4|0|3|3|5|4|10|3|0|999|0|8|4|9|7|12|2|14|16|4|939|4|17|1|1|15|19|18|2|54|9|840
9,relu,relu,0,interleave,12,0.003,10,ce,ok,8.64415,94.5289,93.04,92.935,92.9,92.8005,93.62,8,0.600148|0.304005|0.252012|0.229702|0.215146|0.20584|0.198028|0.191815|0.186725|0.179397,80.84|90.8467|92.4067|92.98|93.58|93.8556|93.9689|94.1911|94.3267|94.5289,90.26|91.06|91.7|92.5|93.08|92.9|92.82|93.62|93.16|93.04,90.1598|90.8866|91.6336|92.3733|93.0031|92.8237|92.7206|93.548|93.0804|92.935,960|0|7|1|4|11|9|1|11|0|1|1077|12|0|1|1|0|4|3|0|6|8|903|8|3|3|9|6|9|0|1|8|23|939|1|32|1|10|12|2|2|8|8|1|901|3|15|10|7|28|5|2|7|29|3|847|12|4|9|0|5|4|12|0|3|8|954|0|4|0|2|2|11|2|5|6|0|1000|3|4|2|20|4|29|4|18|9|3|920|2|9|6|0|13|17|22|1|73|46|789
12,relu,relu,0,interleave,12,0.003,10,ce,ok,8.61343,95.1289,93.72,93.6557,93.63,93.5701,94.42,8,0.567968|0.290699|0.241585|0.215172|0.201469|0.191428|0.18351|0.17841|0.174303|0.167883,82.6422|91.4822|92.7267|93.6422|93.9689|94.2844|94.6556|94.8111|94.7467|95.1289,91.06|91.6|93.04|93.52|93.5|94.02|93.6|94.42|93.62|93.72,90.8582|91.4719|92.9366|93.3867|93.3835|93.9326|93.4924|94.3581|93.5061|93.6557,965|1|2|1|1|8|7|5|6|8|0|1084|8|0|1|0|0|0|5|1|5|11|900|4|6|1|11|9|8|0|4|11|30|899|0|28|3|21|17|16|1|1|5|0|838|1|12|26|14|85|5|2|4|8|2|851|8|12|24|2|6|1|5|0|3|4|959|0|12|0|1|2|6|0|3|2|0|1013|1|7|2|25|5|10|2|7|7|3|938|12|3|1|0|1|3|8|0|36|8|916
