seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
3,relu,relu,0,interleave,128,0.003,10,ce,ok,98.0255,99.3444,97.54,97.5332,97.63,97.6032,97.7,9,0.417765|0.158298|0.106888|0.0808487|0.0649785|0.0508059|0.0418927|0.0331741|0.0274965|0.0214186,87.6733|95.2644|96.72|97.5333|97.9978|98.4178|98.6933|98.9756|99.1489|99.3444,94.38|95.78|96.4|97.08|97.28|97.56|97.52|97.64|97.7|97.54,94.3585|95.7559|96.3991|97.083|97.2886|97.5606|97.5203|97.6371|97.6971|97.5332,947|2|1|0|2|0|4|1|3|3|0|1153|1|1|4|0|0|4|0|1|1|5|937|6|9|0|3|5|1|2|1|3|3|990|1|18|0|8|3|6|0|0|2|0|975|0|4|1|2|10|0|1|3|3|3|839|7|1|6|6|3|2|0|0|4|2|977|0|3|0|0|0|2|0|4|1|1|1030|1|6|3|7|2|3|6|5|4|1|948|3|2|0|0|0|10|1|0|9|1|967
8,relu,relu,0,interleave,128,0.003,10,ce,ok,98.404,99.3089,97.46,97.4613,97.75,97.7248,97.62,9,0.415812|0.160777|0.110504|0.0819609|0.065395|0.0534385|0.0428155|0.0348313|0.0289387|0.0231765,87.8889|95.2244|96.6556|97.5356|97.9644|98.3244|98.6622|98.9356|99.1067|99.3089,93.58|95.6|96.6|96.6|97|97|97.58|97.48|97.62|97.46,93.5406|95.5919|96.5871|96.5721|97|96.995|97.5739|97.4653|97.6244|97.4613,952|0|3|1|1|0|3|1|1|1|0|1158|2|0|1|0|0|3|0|0|1|1|956|3|1|0|1|3|1|2|0|2|14|994|0|10|0|7|4|2|0|0|4|0|972|0|4|2|2|10|0|2|3|7|2|843|7|0|3|2|3|1|1|0|2|4|979|0|1|0|0|1|12|4|4|0|0|1017|1|6|3|3|7|8|2|2|3|1|951|2|3|0|0|8|11|5|0|9|1|953
5,relu,relu,0,interleave,128,0.003,10,ce,ok,98.5819,99.2689,97.5,97.5048,97.67,97.6423,97.54,9,0.412663|0.155212|0.108798|0.0832853|0.0662317|0.0541258|0.0453196|0.0361279|0.0282591|0.0241001,88.1733|95.4578|96.7489|97.5311|98.0222|98.3533|98.6378|98.8711|99.2089|99.2689,94.3|95.78|96.24|96.58|96.98|97.36|97.06|97.36|97.54|97.5,94.2639|95.7681|96.2362|96.5762|96.9763|97.3594|97.0601|97.3488|97.5348|97.5048,954|0|2|1|0|0|2|0|3|1|0|1155|1|0|3|0|0|3|2|0|2|2|953|2|2|0|2|3|2|1|0|1|8|1003|1|11|0|5|2|2|0|0|6|0|962|0|8|5|1|12|1|0|3|8|1|842|7|0|3|4|3|1|1|1|2|2|980|0|1|0|0|0|12|4|4|0|0|1012|1|12|5|3|16|3|1|4|2|1|946|1|5|0|1|8|5|1|0|6|4|960
2,relu,relu,0,interleave,128,0.003,10,ce,ok,98.7437,99.2644,97.66,97.6614,97.93,97.9106,97.66,10,0.423276|0.161023|0.111192|0.0842676|0.0681202|0.0544473|0.0433174|0.0365225|0.0305975|0.0234486,87.3467|95.2822|96.6711|97.4644|97.9711|98.2644|98.7022|98.8311|99.0156|99.2644,94|95.48|96.76|96.58|97.12|97.02|97.14|97.5|97.54|97.66,93.9731|95.4705|96.7502|96.5759|97.1187|97.0075|97.1434|97.4927|97.5382|97.6614,958|0|0|0|1|0|3|0|0|1|0|1154|1|4|1|0|0|2|2|0|3|3|942|10|3|1|2|4|1|0|0|1|3|1013|1|9|0|3|2|1|0|0|8|0|960|0|6|2|1|17|0|2|3|10|0|842|4|0|3|5|4|2|0|0|0|5|980|0|0|0|0|1|6|8|3|1|0|1019|1|6|4|6|4|7|1|3|2|1|951|3|3|0|1|2|2|0|0|7|1|974
1,relu,relu,0,interleave,128,0.003,10,ce,ok,98.8391,99.3889,97.4,97.3996,97.58,97.5623,97.74,9,0.41615|0.153012|0.104948|0.0796974|0.0640351|0.0513262|0.0413934|0.0333467|0.0269936|0.0209967,88.0289|95.44|96.88|97.6311|98.0267|98.4422|98.6822|99.0133|99.1889|99.3889,94.2|94.46|96.42|96.56|97.04|96.94|97.28|97.62|97.74|97.4,94.1912|94.4382|96.4196|96.5576|97.0376|96.9357|97.2766|97.6124|97.7416|97.3996,955|0|0|1|1|1|2|0|2|1|0|1146|1|0|12|0|0|3|1|1|2|1|938|10|6|0|1|9|2|0|1|3|4|1010|0|9|0|3|2|1|0|0|3|0|977|1|1|1|2|9|0|1|1|4|1|852|2|0|2|6|6|2|1|0|8|9|963|0|2|0|0|0|6|3|4|0|1|1014|1|16|3|4|2|8|3|7|1|2|933|19|2|0|1|2|7|2|0|5|1|970
7,relu,relu,0,interleave,128,0.003,10,ce,ok,99.1187,99.2489,97.48,97.4884,97.62,97.5937,97.64,8,0.421892|0.161072|0.112169|0.0839488|0.0676006|0.0547751|0.0440405|0.035274|0.0286819|0.0238431,87.6933|95.2178|96.5956|97.4489|97.9422|98.2778|98.7022|98.9333|99.1067|99.2489,94.26|95.9|96.84|96.46|97.26|97.36|97.46|97.64|97.42|97.48,94.24|95.9|96.8382|96.4895|97.2602|97.3639|97.4552|97.6467|97.4193|97.4884,950|0|1|1|1|0|3|0|6|1|0|1153|1|1|1|0|0|3|5|0|0|4|934|12|4|0|2|7|6|0|0|0|3|1013|0|11|0|4|2|0|1|1|5|0|964|0|4|1|2|16|0|2|2|16|0|838|2|0|7|2|4|1|1|2|1|4|969|0|9|0|1|0|7|8|6|0|0|1016|1|6|2|2|2|6|0|3|0|0|966|1|3|1|0|7|6|5|0|4|5|959
6,relu,relu,0,interleave,128,0.003,10,ce,ok,99.1661,99.2911,97.68,97.6709,97.85,97.8189,97.76,7,0.42512|0.158166|0.10821|0.0842187|0.0662397|0.0547325|0.0432147|0.0359608|0.0281652|0.0225668,87.7711|95.3244|96.7|97.3667|97.9844|98.2778|98.6933|98.9022|99.1511|99.2911,93.98|95.84|96.68|97.04|97.18|97.46|97.76|97.5|97.38|97.68,93.9472|95.8398|96.6808|97.0341|97.1831|97.4494|97.7621|97.4925|97.3897|97.6709,953|0|0|0|1|0|4|0|3|2|0|1154|1|2|3|0|0|3|1|0|2|3|941|5|3|1|2|8|3|1|1|0|5|1009|0|11|0|4|3|0|0|0|4|0|976|0|4|2|1|7|2|1|3|11|1|840|5|0|4|2|4|1|0|1|2|2|979|0|2|0|0|0|7|1|3|0|0|1029|1|4|5|7|2|2|0|4|2|1|956|3|3|0|0|6|10|6|0|14|3|948
4,relu,relu,0,interleave,128,0.003,10,ce,ok,99.3425,99.3044,97.62,97.6097,97.75,97.7225,97.62,10,0.428174|0.160485|0.110784|0.0840571|0.067626|0.0549563|0.0432066|0.035476|0.0298083|0.023276,87.6867|95.42|96.7156|97.4844|97.9378|98.2844|98.6689|98.9156|99.0689|99.3044,94.16|95.92|96.72|96.74|96.86|97.08|97.58|97.4|97.34|97.62,94.1487|95.9253|96.7188|96.7316|96.8677|97.081|97.5895|97.3997|97.3384|97.6097,947|0|0|0|1|0|7|0|5|3|0|1151|1|0|1|0|0|3|8|0|0|3|939|3|6|1|5|3|9|0|0|3|7|991|1|13|0|8|8|2|0|0|3|0|977|1|4|1|1|7|0|0|2|13|1|839|2|0|9|3|3|1|0|0|2|4|979|0|2|0|0|2|3|2|5|0|1|1027|1|4|4|4|0|2|1|3|1|1|965|1|2|0|1|1|10|3|0|8|5|960
9,relu,relu,0,interleave,128,0.003,10,ce,ok,96.6468,99.3289,97.7,97.6976,97.89,97.8648,97.7,10,0.421585|0.163779|0.111012|0.0844607|0.067431|0.0555885|0.04469|0.0360422|0.0288365|0.0225766,88.0133|95.0311|96.6867|97.4356|97.9356|98.2822|98.6089|98.8867|99.1333|99.3289,94.08|95.12|96.14|97.04|97.06|97.28|96.92|97.5|97.4|97.7,94.0552|95.0991|96.1196|97.0238|97.0496|97.2714|96.9228|97.4859|97.4001|97.6976,958|0|0|0|1|0|0|0|2|2|0|1155|1|1|3|0|0|2|1|1|2|3|947|3|3|1|1|7|0|2|0|0|10|999|1|12|0|8|1|2|0|0|4|0|976|0|5|2|2|5|1|0|3|7|1|846|5|0|3|3|5|1|0|1|2|3|976|0|3|0|0|2|9|2|2|2|0|1022|1|5|3|3|2|8|3|4|4|1|947|7|4|0|1|3|9|2|0|8|0|963
11,relu,relu,0,interleave,128,0.003,10,ce,ok,96.5556,99.3711,97.52,97.5253,97.47,97.4497,97.52,10,0.424072|0.161429|0.109474|0.0825702|0.0653936|0.052257|0.0415322|0.0329945|0.0260562|0.0216965,87.4622|95.3089|96.8111|97.5089|98.0378|98.4422|98.7489|98.98|99.2667|99.3711,94.46|95.78|96.58|96.74|96.66|97.06|97.42|97.28|97.38|97.52,94.4401|95.7667|96.5621|96.741|96.6629|97.0613|97.4184|97.2686|97.3798|97.5253,942|0|0|0|1|1|5|0|12|2|0|1151|1|1|1|0|0|2|6|2|1|8|918|7|2|4|1|7|17|4|0|2|4|998|0|13|0|4|9|3|0|0|3|0|951|1|6|2|2|29|0|0|2|4|1|853|1|0|5|3|3|2|0|0|3|5|975|0|3|0|0|1|3|5|3|0|0|1014|1|18|0|4|0|3|0|5|0|0|968|2|1|0|0|1|2|4|0|3|2|977
