seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
102,relu,relu,0,interleave,128,0.0003,10,ce,ok,355.653,47.7311,46.78,45.6751,47.45,46.6042,46.78,10,2.04583|1.83605|1.7478|1.68427|1.63215|1.58847|1.55158|1.52014|1.49234|1.46784,25.9622|34.18|37.7333|39.98|41.9733|43.5733|44.9044|46.1578|47|47.7311,31.86|36.1|37.32|39.86|40.72|40.66|44.5|45.02|44.04|46.78,29.4418|34.6624|36.561|39.0548|39.1901|39.1564|43.2725|43.6082|42.3816|45.6751,509|36|42|36|7|30|22|61|198|59|29|621|4|23|2|23|12|45|88|153|86|36|248|124|55|116|143|135|40|17|27|27|47|348|15|249|102|86|37|62|62|17|111|73|247|112|147|177|32|22|21|28|59|199|24|402|74|130|34|29|10|26|61|143|59|70|542|50|20|19|24|25|34|71|32|87|27|622|22|56|86|64|10|33|3|29|8|25|686|56|30|192|4|43|5|21|18|52|115|520
103,relu,relu,0,interleave,128,0.0001,10,ce,ok,358.389,40.6711,40.44,39.5761,41.21,40.4884,40.44,10,2.20453|2.00365|1.91353|1.8635|1.82118|1.78426|1.75219|1.72149|1.69257|1.66654,20.0733|28.4978|32.0644|34.2289|35.4978|36.76|37.7867|38.6533|39.8533|40.6711,25.36|29.4|33.66|34.36|35.7|36.7|38|38.16|38.94|40.44,20.6294|26.0704|31.4746|32.1656|34.9047|35.4567|37.4029|36.652|37.5674|39.5761,448|41|78|37|4|17|26|31|263|55|48|493|17|31|10|26|37|28|152|158|112|34|337|67|64|91|168|51|60|16|39|52|113|253|19|227|142|40|57|58|64|27|243|56|195|84|185|80|46|20|29|25|122|169|40|365|113|50|67|20|6|27|119|119|45|80|537|17|22|28|56|43|81|76|91|67|77|373|48|88|92|76|22|28|3|29|6|13|662|69|53|173|11|40|7|19|36|30|173|458
101,relu,relu,0,interleave,128,0.0001,10,ce,ok,358.557,41.22,40.44,39.332,41.79,40.9038,40.44,10,2.20208|2.00395|1.90987|1.85273|1.8098|1.77297|1.73918|1.70923|1.68289|1.65805,20.2133|28.4956|32.2533|34.2467|35.8422|37.2711|38.5578|39.52|40.4|41.22,25.44|30.5|32.8|34.82|36.36|36.94|37.08|39.26|39.96|40.44,20.5402|28.3076|30.4285|33.4372|35.2752|35.8125|36.0401|37.9871|39.2592|39.332,515|58|46|24|19|7|23|96|120|92|57|547|12|20|16|14|32|60|42|200|124|42|224|59|165|53|138|150|25|20|52|69|75|221|50|164|131|149|23|66|74|36|127|31|331|30|137|194|13|27|45|43|80|140|68|283|103|186|28|24|7|37|82|92|118|55|497|72|11|29|40|51|32|42|77|33|38|596|9|82|183|119|18|23|9|23|7|34|444|140|62|191|8|20|11|12|42|80|53|521
101,relu,relu,0,interleave,128,0.0003,10,ce,ok,358.781,48.32,46.68,45.5149,47.96,46.921,46.68,10,2.05074|1.83327|1.73904|1.67379|1.62279|1.57997|1.54152|1.50977|1.48236|1.45544,25.78|34.64|38.26|40.4822|42.3489|43.9111|45.3133|46.3933|47.3067|48.32,31|35.84|38.82|41.08|42.82|41.22|44.7|45.76|46.44|46.68,27.3909|34.8216|37.7781|40.2024|41.4944|39.4256|43.6928|44.4382|46.1628|45.5149,611|46|58|24|18|4|29|52|97|61|48|604|5|31|12|4|21|45|46|184|109|38|296|113|93|28|188|94|26|15|45|26|76|383|37|68|195|85|30|55|73|16|142|65|306|13|208|143|16|18|44|27|88|290|46|209|129|119|25|23|9|15|63|96|70|14|672|33|12|16|51|32|45|76|53|30|54|596|11|52|165|99|11|40|13|4|15|22|551|80|55|185|9|49|7|7|31|55|34|568
102,relu,relu,0,interleave,128,0.0001,10,ce,ok,359.03,40.6956,40.3,38.5521,41.28,40.0078,40.3,10,2.2039|1.99771|1.90522|1.85272|1.81278|1.77883|1.74821|1.7191|1.69265|1.66787,21.9867|28.3244|31.9956|34.12|35.66|36.7733|37.8467|39.0556|39.7222|40.6956,25.94|30.36|33.1|34.36|35.46|36.54|37.68|38.4|39.12|40.3,21.9936|27.2472|31.9015|32.9749|34.2908|35.3358|36.4243|37.4633|38.0548|38.5521,478|39|23|22|7|31|23|52|246|79|50|500|3|13|4|43|30|41|133|183|142|40|188|50|92|146|149|102|65|26|53|57|46|185|18|307|100|97|60|77|79|35|126|31|239|105|161|145|46|33|45|35|56|107|35|421|89|113|63|36|14|36|74|89|68|134|470|51|18|46|47|48|33|40|57|85|42|503|46|99|113|76|3|10|2|54|6|18|627|91|47|168|3|21|4|24|23|47|146|517
103,relu,relu,0,interleave,128,0.0003,10,ce,ok,359.204,47.7444,46.44,45.9586,47.18,46.742,46.44,10,2.05246|1.84547|1.75429|1.68627|1.63433|1.58925|1.55301|1.51959|1.49009|1.46518,25.6733|34.2756|37.38|39.5933|41.6667|43.2711|44.8444|45.9911|46.9422|47.7444,31.5|33|39.24|40.06|41.42|43.22|43.26|44.68|46.22|46.44,28.5517|30.6164|38.0753|38.4727|40.6447|41.8371|43.1649|43.0849|45.3525|45.9586,555|18|82|32|21|12|34|11|176|59|41|544|17|29|7|19|21|17|89|216|98|26|357|109|85|58|185|26|33|23|39|19|106|351|22|165|194|15|33|56|73|10|219|62|290|52|206|38|29|21|24|14|122|242|47|309|141|29|34|38|9|13|91|88|49|31|674|13|18|14|65|18|94|98|90|74|71|382|19|89|110|43|19|38|12|23|13|8|658|76|42|141|15|46|8|13|33|22|82|598
101,relu,relu,0,interleave,128,0.001,10,ce,ok,355.113,51.7622,49.02,47.7917,49.33,48.2766,49.02,10,1.91658|1.70287|1.60959|1.5488|1.50124|1.46353|1.42939|1.40065|1.37496|1.34933,30.6356|38.9622|42.2756|44.82|46.3244|47.8333|48.9378|50.0178|50.6778|51.7622,35.92|38.98|43.08|45.14|45.4|45.12|47.08|48.04|48.7|49.02,33.0901|38.478|42.6071|43.8117|44.1592|43.0745|45.6008|46.8519|48.5952|47.7917,632|17|68|21|11|4|38|50|105|54|63|546|17|40|4|4|34|39|62|191|83|18|341|106|72|19|220|110|18|13|42|17|80|350|27|73|253|91|26|41|66|9|125|64|288|9|284|126|16|13|39|9|82|288|29|205|171|123|29|25|13|5|51|71|45|9|757|26|8|15|38|7|54|64|48|29|66|633|11|50|158|50|12|33|11|5|28|28|597|78|58|119|13|55|11|6|52|63|39|584
103,relu,relu,0,interleave,128,0.001,10,ce,ok,356.182,51.4911,48.74,48.4802,49.11,48.8723,49.36,9,1.91703|1.70647|1.61622|1.55293|1.50694|1.46801|1.43593|1.40617|1.38112|1.35701,30.3822|38.6133|42.3067|44.3444|46.2489|47.1133|48.7156|49.9289|50.64|51.4911,36.32|37.64|44.1|43.28|43.2|44.6|44.2|46.96|49.36|48.74,34.3121|35.8533|42.732|41.5685|42.997|43.8859|44.0889|45.196|48.6325|48.4802,571|14|98|19|20|8|22|12|186|50|41|467|31|27|7|11|19|23|114|260|81|16|501|89|86|41|102|39|28|17|37|11|138|364|46|123|162|32|38|49|71|8|246|61|369|33|122|43|33|14|15|10|169|239|48|314|105|42|24|34|7|10|144|76|84|33|582|21|19|24|61|7|130|91|121|56|41|392|26|75|97|23|28|24|15|13|13|4|712|71|52|87|25|34|17|14|28|17|87|639
102,relu,relu,0,interleave,128,0.001,10,ce,ok,356.491,51.3333,47.62,46.9984,49.05,48.568,47.62,10,1.90777|1.70636|1.61902|1.55941|1.51228|1.47338|1.44447|1.41417|1.38931|1.36344,30.4222|38.4667|42.2711|44.4778|45.9289|47.5067|48.6622|49.5244|50.5644|51.3333,35.86|40.48|40.64|43.66|43.18|44.5|46.38|47.36|46.28|47.62,34.2084|38.8354|38.929|42.7117|41.6735|43.3458|45.4782|46.3988|45.0454|46.9984,499|39|33|43|15|24|14|64|148|121|26|604|4|35|4|14|9|43|64|197|65|27|228|176|130|96|108|115|25|30|30|22|39|452|23|194|73|78|22|67|44|18|73|119|329|82|114|152|28|41|21|16|42|281|31|385|55|110|22|37|6|24|33|190|90|59|504|26|17|51|15|21|17|92|35|67|19|629|17|88|78|78|9|55|6|15|7|29|636|87|15|153|3|42|2|13|10|50|73|639
101,relu,relu,0,interleave,128,0.003,10,ce,ok,356.283,49.4556,47.3,46.1557,47.72,46.7285,47.3,10,1.86457|1.68543|1.61204|1.56618|1.52973|1.50004|1.47277|1.44974|1.43114|1.41321,32.0578|39.4511|42.1044|43.9867|45.42|46.3578|47.34|47.8489|48.9022|49.4556,36.72|37.52|42.04|43.34|43.86|44.32|45.52|46.74|47.16|47.3,34.1852|36.6165|41.7766|42.6134|42.3111|42.8663|44.2614|45.332|46.8345|46.1557,627|18|46|17|48|8|44|36|123|33|79|536|8|31|18|7|24|32|70|195|107|21|259|98|161|32|217|75|21|9|49|20|65|361|65|75|235|60|28|42|72|4|68|60|395|17|257|90|29|8|50|9|72|311|75|191|157|80|31|24|18|10|34|65|99|19|715|17|10|13|65|18|35|72|106|38|82|523|12|49|157|55|15|23|23|8|28|17|616|58|90|132|8|32|16|9|46|57|61|549
102,relu,relu,0,interleave,128,0.003,10,ce,ok,356.113,49.5733,45.84,44.9695,47.33,46.7551,46.7,8,1.86351|1.69149|1.60983|1.56258|1.52339|1.49392|1.46783|1.44344|1.42165|1.40371,32.0178|39.0356|42.3756|44.14|45.5756|46.6467|47.2756|48.1444|49.0711|49.5733,35.66|40.72|42.06|43.28|43.02|41.18|45.62|46.7|46.1|45.84,33.5734|38.99|40.7323|42.4236|41.9983|39.4683|44.6744|46.1795|45.2561|44.9695,452|53|44|28|17|40|22|44|218|82|21|565|6|24|3|23|10|26|87|235|73|26|225|145|123|135|113|85|47|28|39|16|33|352|22|312|86|46|37|57|38|19|82|127|294|136|124|106|46|28|26|12|37|196|33|483|69|69|38|37|9|23|25|142|89|151|497|18|23|23|26|20|14|100|47|108|38|543|35|69|38|86|6|20|5|46|5|12|722|60|16|142|4|37|2|25|20|43|111|600
103,relu,relu,0,interleave,128,0.003,10,ce,ok,357.417,49.7422,45.98,45.8724,46.46,46.4484,45.98,10,1.86557|1.68377|1.6032|1.55479|1.51937|1.48884|1.46513|1.44223|1.41967|1.40311,31.7578|39.2733|42.6422|44.0267|45.72|46.5289|47.5378|48.3067|49.2533|49.7422,37.18|38.92|42.84|42.22|41.06|44.04|43.5|45.52|44.98|45.98,35.5337|37.2053|42.2582|41.4462|41.0191|42.6279|43.5511|43.5279|43.9781|45.8724,510|30|104|34|35|18|36|10|157|66|34|464|22|22|8|26|18|19|61|326|80|16|476|70|87|77|119|33|20|22|24|11|166|291|55|209|154|19|28|43|50|9|292|47|359|45|135|29|24|10|13|14|151|196|52|384|106|36|23|25|3|8|161|70|79|43|594|12|12|18|60|9|96|101|176|87|46|344|20|61|99|45|34|24|17|25|29|10|622|95|47|117|24|49|21|23|34|17|66|602
